Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
seq_message,Chrome 73.0.3683.103,,2019-04-25 14:54:32,2019-04-25 14:56:25,1m - 52.266s,PASSED
,,,,,,
Test Cases/s-sidebar_navigation/individualAccount/arveen_production_login_kiboengage,Chrome 73.0.3683.103,,2019-04-25 14:54:33,2019-04-25 14:55:29,55.151s,PASSED
openBrowser,Chrome 73.0.3683.103,,2019-04-25 14:54:34,2019-04-25 14:54:41,6.987s,PASSED
maximizeWindow,Chrome 73.0.3683.103,,2019-04-25 14:54:41,2019-04-25 14:54:43,1.354s,PASSED
navigateToUrl,Chrome 73.0.3683.103,,2019-04-25 14:54:43,2019-04-25 14:54:53,10.200s,PASSED
navigateToUrl,Chrome 73.0.3683.103,,2019-04-25 14:54:53,2019-04-25 14:54:54,1.034s,PASSED
click,Chrome 73.0.3683.103,,2019-04-25 14:54:54,2019-04-25 14:54:56,1.791s,PASSED
setText,Chrome 73.0.3683.103,,2019-04-25 14:54:56,2019-04-25 14:54:57,0.880s,PASSED
setEncryptedText,Chrome 73.0.3683.103,,2019-04-25 14:54:57,2019-04-25 14:54:57,0.569s,PASSED
click,Chrome 73.0.3683.103,,2019-04-25 14:54:57,2019-04-25 14:54:57,0.128s,PASSED
click,Chrome 73.0.3683.103,,2019-04-25 14:54:57,2019-04-25 14:55:21,23.683s,PASSED
delay,Chrome 73.0.3683.103,,2019-04-25 14:55:21,2019-04-25 14:55:24,3.067s,PASSED
click,Chrome 73.0.3683.103,,2019-04-25 14:55:24,2019-04-25 14:55:24,0.341s,PASSED
delay,Chrome 73.0.3683.103,,2019-04-25 14:55:24,2019-04-25 14:55:26,2.004s,PASSED
click,Chrome 73.0.3683.103,,2019-04-25 14:55:26,2019-04-25 14:55:27,0.211s,PASSED
delay,Chrome 73.0.3683.103,,2019-04-25 14:55:27,2019-04-25 14:55:29,2.019s,PASSED
,,,,,,
Test Cases/Sequence Messaging/open_automation,Chrome 73.0.3683.103,,2019-04-25 14:55:29,2019-04-25 14:55:30,1.778s,PASSED
click,Chrome 73.0.3683.103,,2019-04-25 14:55:29,2019-04-25 14:55:29,0.291s,PASSED
delay,Chrome 73.0.3683.103,,2019-04-25 14:55:29,2019-04-25 14:55:30,1.010s,PASSED
,,,,,,
Test Cases/Sequence Messaging/TC0983,Chrome 73.0.3683.103,Create Sequence,2019-04-25 14:55:30,2019-04-25 14:55:54,24.092s,PASSED
callTestCase,Chrome 73.0.3683.103,,2019-04-25 14:55:31,2019-04-25 14:55:45,14.358s,PASSED
setText,Chrome 73.0.3683.103,,2019-04-25 14:55:45,2019-04-25 14:55:46,0.602s,PASSED
delay,Chrome 73.0.3683.103,,2019-04-25 14:55:46,2019-04-25 14:55:48,2.004s,PASSED
click,Chrome 73.0.3683.103,,2019-04-25 14:55:48,2019-04-25 14:55:48,0.523s,PASSED
delay,Chrome 73.0.3683.103,,2019-04-25 14:55:48,2019-04-25 14:55:50,2.005s,PASSED
click,Chrome 73.0.3683.103,,2019-04-25 14:55:50,2019-04-25 14:55:50,0.261s,PASSED
delay,Chrome 73.0.3683.103,,2019-04-25 14:55:50,2019-04-25 14:55:52,2.007s,PASSED
click,Chrome 73.0.3683.103,,2019-04-25 14:55:52,2019-04-25 14:55:52,0.092s,PASSED
delay,Chrome 73.0.3683.103,,2019-04-25 14:55:52,2019-04-25 14:55:54,2.002s,PASSED
,,,,,,
Test Cases/Sequence Messaging/TC0984,Chrome 73.0.3683.103,Edit Sequence,2019-04-25 14:55:54,2019-04-25 14:56:23,28.889s,PASSED
callTestCase,Chrome 73.0.3683.103,,2019-04-25 14:55:55,2019-04-25 14:56:04,8.295s,PASSED
delay,Chrome 73.0.3683.103,,2019-04-25 14:56:04,2019-04-25 14:56:06,2.006s,PASSED
click,Chrome 73.0.3683.103,,2019-04-25 14:56:06,2019-04-25 14:56:06,0.254s,PASSED
delay,Chrome 73.0.3683.103,,2019-04-25 14:56:06,2019-04-25 14:56:08,2.005s,PASSED
click,Chrome 73.0.3683.103,,2019-04-25 14:56:08,2019-04-25 14:56:08,0.320s,PASSED
delay,Chrome 73.0.3683.103,,2019-04-25 14:56:08,2019-04-25 14:56:10,2.005s,PASSED
click,Chrome 73.0.3683.103,,2019-04-25 14:56:10,2019-04-25 14:56:10,0.235s,PASSED
setText,Chrome 73.0.3683.103,,2019-04-25 14:56:10,2019-04-25 14:56:11,0.788s,PASSED
delay,Chrome 73.0.3683.103,,2019-04-25 14:56:11,2019-04-25 14:56:13,2.002s,PASSED
click,Chrome 73.0.3683.103,,2019-04-25 14:56:13,2019-04-25 14:56:13,0.327s,PASSED
delay,Chrome 73.0.3683.103,,2019-04-25 14:56:13,2019-04-25 14:56:15,2.003s,PASSED
click,Chrome 73.0.3683.103,,2019-04-25 14:56:15,2019-04-25 14:56:16,0.377s,PASSED
delay,Chrome 73.0.3683.103,,2019-04-25 14:56:16,2019-04-25 14:56:18,2.014s,PASSED
click,Chrome 73.0.3683.103,,2019-04-25 14:56:18,2019-04-25 14:56:18,0.188s,PASSED
delay,Chrome 73.0.3683.103,,2019-04-25 14:56:18,2019-04-25 14:56:20,2.006s,PASSED
click,Chrome 73.0.3683.103,,2019-04-25 14:56:20,2019-04-25 14:56:21,0.475s,PASSED
click,Chrome 73.0.3683.103,,2019-04-25 14:56:21,2019-04-25 14:56:21,0.803s,PASSED
delay,Chrome 73.0.3683.103,,2019-04-25 14:56:21,2019-04-25 14:56:23,2.022s,PASSED
