Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
KiboLite,Chrome 73.0.3683.75,,2019-04-08 14:54:07,2019-04-08 15:00:34,6m - 27.127s,PASSED
,,,,,,
Test Cases/KiboLite/TC11077,Chrome 73.0.3683.75,Test Sign in to KiboLite,2019-04-08 14:54:08,2019-04-08 14:54:38,29.985s,PASSED
"callTestCase(findTestCase(""KiboLite/login""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.75,,2019-04-08 14:54:08,2019-04-08 14:54:38,29.534s,PASSED
,,,,,,
Test Cases/KiboLite/TC11078,Chrome 73.0.3683.75,,2019-04-08 14:54:38,2019-04-08 14:55:27,48.926s,PASSED
"callTestCase(findTestCase(""KiboLite/login""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.75,,2019-04-08 14:54:38,2019-04-08 14:55:24,46.349s,PASSED
delay(2),Chrome 73.0.3683.75,,2019-04-08 14:55:24,2019-04-08 14:55:26,2.010s,PASSED
"click(findTestObject(""Object Repository/Page_ Dashboard/span_Broadcast""))",Chrome 73.0.3683.75,,2019-04-08 14:55:26,2019-04-08 14:55:26,0.259s,PASSED
driver = getWebDriver(),Chrome 73.0.3683.75,,2019-04-08 14:55:26,2019-04-08 14:55:27,0.025s,PASSED
"Select = driver.findElements(By.xpath(""//*[@id=""tab_1""]/div/div[2]/div/select/option""))",Chrome 73.0.3683.75,,2019-04-08 14:55:27,2019-04-08 14:55:27,0.052s,PASSED
println(Select.size()),Chrome 73.0.3683.75,,2019-04-08 14:55:27,2019-04-08 14:55:27,0.011s,PASSED
"verifyGreaterThanOrEqual(Select.size(), 1)",Chrome 73.0.3683.75,,2019-04-08 14:55:27,2019-04-08 14:55:27,0.033s,PASSED
,,,,,,
Test Cases/KiboLite/TC11079,Chrome 73.0.3683.75,,2019-04-08 14:55:27,2019-04-08 14:56:16,49.615s,PASSED
"callTestCase(findTestCase(""KiboLite/login""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.75,,2019-04-08 14:55:27,2019-04-08 14:56:04,37.165s,PASSED
delay(2),Chrome 73.0.3683.75,,2019-04-08 14:56:04,2019-04-08 14:56:06,2.002s,PASSED
"click(findTestObject(""Page_ Dashboard/span_Broadcast""))",Chrome 73.0.3683.75,,2019-04-08 14:56:06,2019-04-08 14:56:06,0.233s,PASSED
"csv = getProjectDir() + ""/sampleFile.csv""",Chrome 73.0.3683.75,,2019-04-08 14:56:06,2019-04-08 14:56:06,0.001s,PASSED
"uploadFile(findTestObject(""Object Repository/Page_ Business Gateway/h4_sampleFilecsv""), csv)",Chrome 73.0.3683.75,,2019-04-08 14:56:06,2019-04-08 14:56:06,0.090s,PASSED
delay(10),Chrome 73.0.3683.75,,2019-04-08 14:56:06,2019-04-08 14:56:16,10.002s,PASSED
,,,,,,
Test Cases/KiboLite/TC11081,Chrome 73.0.3683.75,,2019-04-08 14:56:16,2019-04-08 14:56:55,38.397s,PASSED
"callTestCase(findTestCase(""KiboLite/TC11079""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.75,,2019-04-08 14:56:16,2019-04-08 14:56:54,38.124s,PASSED
"click(findTestObject(""Object Repository/Page_ Business Gateway/input_names_names""))",Chrome 73.0.3683.75,,2019-04-08 14:56:54,2019-04-08 14:56:55,0.088s,PASSED
"click(findTestObject(""Object Repository/Page_ Business Gateway/input_phone_numbers_phone_numbers""))",Chrome 73.0.3683.75,,2019-04-08 14:56:55,2019-04-08 14:56:55,0.127s,PASSED
,,,,,,
Test Cases/KiboLite/TC11085,Chrome 73.0.3683.75,,2019-04-08 14:56:55,2019-04-08 14:57:29,34.149s,PASSED
"callTestCase(findTestCase(""KiboLite/login""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.75,,2019-04-08 14:56:55,2019-04-08 14:57:26,31.381s,PASSED
delay(2),Chrome 73.0.3683.75,,2019-04-08 14:57:26,2019-04-08 14:57:28,2.002s,PASSED
"click(findTestObject(""Page_ Dashboard/span_Broadcast (1)""))",Chrome 73.0.3683.75,,2019-04-08 14:57:28,2019-04-08 14:57:28,0.228s,PASSED
"click(findTestObject(""Object Repository/Page_ Business Gateway/a_Create Push Message""))",Chrome 73.0.3683.75,,2019-04-08 14:57:28,2019-04-08 14:57:28,0.113s,PASSED
"click(findTestObject(""Object Repository/Page_ Business Gateway/h3_Push Message""))",Chrome 73.0.3683.75,,2019-04-08 14:57:28,2019-04-08 14:57:29,0.106s,PASSED
"click(findTestObject(""Object Repository/Page_ Business Gateway/span_Back""))",Chrome 73.0.3683.75,,2019-04-08 14:57:29,2019-04-08 14:57:29,0.114s,PASSED
"click(findTestObject(""Object Repository/Page_ Business Gateway/label_Change Page""))",Chrome 73.0.3683.75,,2019-04-08 14:57:29,2019-04-08 14:57:29,0.083s,PASSED
,,,,,,
