Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
survey,Chrome 73.0.3683.86,,2019-04-17 11:14:20,2019-04-17 11:31:55,17m - 35.496s,FAILED
,,,,,,
Test Cases/Survey Test Cases/TC0205,Chrome 73.0.3683.86,Test documentation link,2019-04-17 11:14:20,2019-04-17 11:14:53,33.082s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/survey""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.86,,2019-04-17 11:14:20,2019-04-17 11:14:53,32.757s,PASSED
"click(findTestObject(""Page_KiboPush  Survey/a_documentation""))",Chrome 73.0.3683.86,,2019-04-17 11:14:53,2019-04-17 11:14:53,0.119s,PASSED
,,,,,,
Test Cases/Survey Test Cases/TC0206,Chrome 73.0.3683.86,Test video tutorial,2019-04-17 11:14:53,2019-04-17 11:15:26,33.169s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/survey""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.86,,2019-04-17 11:14:53,2019-04-17 11:15:26,32.950s,PASSED
"click(findTestObject(""Object Repository/Page_KiboPush  Survey/a_video tutorial""))",Chrome 73.0.3683.86,,2019-04-17 11:15:26,2019-04-17 11:15:26,0.116s,PASSED
,,,,,,
Test Cases/Survey Test Cases/TC0207,Chrome 73.0.3683.86,Test view survey,2019-04-17 11:15:26,2019-04-17 11:16:14,48.045s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/survey""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.86,,2019-04-17 11:15:26,2019-04-17 11:16:13,46.743s,PASSED
delay(1),Chrome 73.0.3683.86,,2019-04-17 11:16:13,2019-04-17 11:16:14,1.001s,PASSED
driver = getWebDriver(),Chrome 73.0.3683.86,,2019-04-17 11:16:14,2019-04-17 11:16:14,0.005s,PASSED
"Table = driver.findElement(By.xpath(""//table/tbody""))",Chrome 73.0.3683.86,,2019-04-17 11:16:14,2019-04-17 11:16:14,0.021s,PASSED
"rows_table = Table.findElements(By.tagName(""tr""))",Chrome 73.0.3683.86,,2019-04-17 11:16:14,2019-04-17 11:16:14,0.018s,PASSED
