Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
subscriber,Chrome 73.0.3683.103,,2019-04-24 16:42:40,2019-04-24 16:44:05,1m - 25.007s,FAILED
,,,,,,
Test Cases/s-sidebar_navigation/individualAccount/arveen_production_login_kiboengage,Chrome 73.0.3683.103,,2019-04-24 16:42:41,2019-04-24 16:43:30,48.529s,PASSED
openBrowser,Chrome 73.0.3683.103,,2019-04-24 16:42:42,2019-04-24 16:42:49,6.801s,PASSED
maximizeWindow,Chrome 73.0.3683.103,,2019-04-24 16:42:49,2019-04-24 16:42:51,1.485s,PASSED
navigateToUrl,Chrome 73.0.3683.103,,2019-04-24 16:42:51,2019-04-24 16:43:00,9.493s,PASSED
navigateToUrl,Chrome 73.0.3683.103,,2019-04-24 16:43:00,2019-04-24 16:43:01,1.235s,PASSED
click,Chrome 73.0.3683.103,,2019-04-24 16:43:01,2019-04-24 16:43:03,1.543s,PASSED
setText,Chrome 73.0.3683.103,,2019-04-24 16:43:03,2019-04-24 16:43:04,0.705s,PASSED
setEncryptedText,Chrome 73.0.3683.103,,2019-04-24 16:43:04,2019-04-24 16:43:04,0.454s,PASSED
click,Chrome 73.0.3683.103,,2019-04-24 16:43:04,2019-04-24 16:43:04,0.338s,PASSED
click,Chrome 73.0.3683.103,,2019-04-24 16:43:04,2019-04-24 16:43:22,17.994s,PASSED
delay,Chrome 73.0.3683.103,,2019-04-24 16:43:22,2019-04-24 16:43:25,3.074s,PASSED
click,Chrome 73.0.3683.103,,2019-04-24 16:43:25,2019-04-24 16:43:26,0.246s,PASSED
delay,Chrome 73.0.3683.103,,2019-04-24 16:43:26,2019-04-24 16:43:28,2.009s,PASSED
click,Chrome 73.0.3683.103,,2019-04-24 16:43:28,2019-04-24 16:43:28,0.224s,PASSED
delay,Chrome 73.0.3683.103,,2019-04-24 16:43:28,2019-04-24 16:43:30,2.016s,PASSED
,,,,,,
Test Cases/Subscriber TestCases/TC0672,Chrome 73.0.3683.103,Test assign tag,2019-04-24 16:43:30,2019-04-24 16:43:56,26.356s,PASSED
callTestCase,Chrome 73.0.3683.103,,2019-04-24 16:43:30,2019-04-24 16:43:35,4.005s,PASSED
delay,Chrome 73.0.3683.103,,2019-04-24 16:43:35,2019-04-24 16:43:37,2.003s,PASSED
setText,Chrome 73.0.3683.103,,2019-04-24 16:43:37,2019-04-24 16:43:37,0.733s,PASSED
delay,Chrome 73.0.3683.103,,2019-04-24 16:43:37,2019-04-24 16:43:52,15.003s,PASSED
click,Chrome 73.0.3683.103,,2019-04-24 16:43:52,2019-04-24 16:43:53,0.875s,PASSED
delay,Chrome 73.0.3683.103,,2019-04-24 16:43:53,2019-04-24 16:43:56,3.006s,PASSED
click,Chrome 73.0.3683.103,,2019-04-24 16:43:56,2019-04-24 16:43:56,0.211s,PASSED
,,,,,,
Test Cases/Subscriber TestCases/TC0676,Chrome 73.0.3683.103,Test close subscriber's details dialogue,2019-04-24 16:43:56,2019-04-24 16:43:58,1.406s,FAILED
callTestCase,Chrome 73.0.3683.103,,2019-04-24 16:43:57,2019-04-24 16:43:58,1.061s,FAILED
,,,,,,
Test Cases/Subscriber TestCases/TC0678,Chrome 73.0.3683.103,Test invite subscribers button,2019-04-24 16:43:58,2019-04-24 16:43:59,1.451s,FAILED
callTestCase,Chrome 73.0.3683.103,,2019-04-24 16:43:58,2019-04-24 16:43:59,1.236s,FAILED
,,,,,,
Test Cases/Subscriber TestCases/TC0679,Chrome 73.0.3683.103,Test documentation link,2019-04-24 16:43:59,2019-04-24 16:44:02,2.640s,FAILED
callTestCase,Chrome 73.0.3683.103,,2019-04-24 16:44:00,2019-04-24 16:44:02,1.623s,FAILED
