Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
capture,Chrome 73.0.3683.75,,2019-04-01 12:54:30,2019-04-01 13:09:44,15m - 14.268s,ERROR
,,,,,,
Test Cases/Comment Capture TestCases/TC0505,Chrome 73.0.3683.75,Test documentation link,2019-04-01 12:54:30,2019-04-01 12:55:13,42.692s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Comment capture""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.75,,2019-04-01 12:54:30,2019-04-01 12:55:13,42.464s,PASSED
,,,,,,
Test Cases/Comment Capture TestCases/TC0507,Chrome 73.0.3683.75,Test view comment capture,2019-04-01 12:55:13,2019-04-01 12:56:09,55.636s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Comment capture""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.75,,2019-04-01 12:55:13,2019-04-01 12:56:03,50.351s,PASSED
delay(5),Chrome 73.0.3683.75,,2019-04-01 12:56:03,2019-04-01 12:56:08,5.005s,PASSED
driver = getWebDriver(),Chrome 73.0.3683.75,,2019-04-01 12:56:08,2019-04-01 12:56:08,0.035s,PASSED
"Table = driver.findElement(By.xpath(""//table/tbody""))",Chrome 73.0.3683.75,,2019-04-01 12:56:08,2019-04-01 12:56:09,0.037s,PASSED
"rows_table = Table.findElements(By.tagName(""tr""))",Chrome 73.0.3683.75,,2019-04-01 12:56:09,2019-04-01 12:56:09,0.021s,PASSED
"verifyGreaterThanOrEqual(rows_table.size(), 1)",Chrome 73.0.3683.75,,2019-04-01 12:56:09,2019-04-01 12:56:09,0.031s,PASSED
,,,,,,
Test Cases/Comment Capture TestCases/TC0508,Chrome 73.0.3683.75,Test search comment capture,2019-04-01 12:56:09,2019-04-01 12:56:57,48.035s,ERROR
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Comment capture""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.75,,2019-04-01 12:56:09,2019-04-01 12:56:52,43.806s,PASSED
delay(2),Chrome 73.0.3683.75,,2019-04-01 12:56:52,2019-04-01 12:56:54,2.002s,PASSED
"setText(findTestObject(""Object Repository/Page_KiboPush  Comment Capture/input_form-control""), ""hi"")",Chrome 73.0.3683.75,,2019-04-01 12:56:54,2019-04-01 12:56:55,0.106s,PASSED
delay(2),Chrome 73.0.3683.75,,2019-04-01 12:56:55,2019-04-01 12:56:57,2.002s,PASSED
driver = getWebDriver(),Chrome 73.0.3683.75,,2019-04-01 12:56:57,2019-04-01 12:56:57,0.000s,PASSED
"Table = driver.findElement(By.xpath(""//table/tbody/tr[1]/td[1]/span""))",Chrome 73.0.3683.75,,2019-04-01 12:56:57,2019-04-01 12:56:57,0.031s,ERROR
,,,,,,
