Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
operationalDashboard,Chrome 73.0.3683.103,,2019-04-26 11:36:15,2019-04-26 11:37:15,1m - 0.122s,FAILED
,,,,,,
Test Cases/s-sidebar_navigation/individualAccount/arveen_production_login_kiboengage,Chrome 73.0.3683.103,,2019-04-26 11:36:17,2019-04-26 11:37:08,50.694s,PASSED
openBrowser,Chrome 73.0.3683.103,,2019-04-26 11:36:18,2019-04-26 11:36:27,8.756s,PASSED
maximizeWindow,Chrome 73.0.3683.103,,2019-04-26 11:36:27,2019-04-26 11:36:29,1.605s,PASSED
navigateToUrl,Chrome 73.0.3683.103,,2019-04-26 11:36:29,2019-04-26 11:36:41,12.374s,PASSED
navigateToUrl,Chrome 73.0.3683.103,,2019-04-26 11:36:41,2019-04-26 11:36:43,1.653s,PASSED
click,Chrome 73.0.3683.103,,2019-04-26 11:36:43,2019-04-26 11:36:44,1.206s,PASSED
setText,Chrome 73.0.3683.103,,2019-04-26 11:36:44,2019-04-26 11:36:45,0.701s,PASSED
setEncryptedText,Chrome 73.0.3683.103,,2019-04-26 11:36:45,2019-04-26 11:36:45,0.590s,PASSED
click,Chrome 73.0.3683.103,,2019-04-26 11:36:45,2019-04-26 11:36:45,0.235s,PASSED
click,Chrome 73.0.3683.103,,2019-04-26 11:36:45,2019-04-26 11:37:01,15.997s,PASSED
delay,Chrome 73.0.3683.103,,2019-04-26 11:37:01,2019-04-26 11:37:04,2.296s,PASSED
click,Chrome 73.0.3683.103,,2019-04-26 11:37:04,2019-04-26 11:37:04,0.349s,PASSED
delay,Chrome 73.0.3683.103,,2019-04-26 11:37:04,2019-04-26 11:37:06,1.639s,PASSED
click,Chrome 73.0.3683.103,,2019-04-26 11:37:06,2019-04-26 11:37:06,0.161s,PASSED
delay,Chrome 73.0.3683.103,,2019-04-26 11:37:06,2019-04-26 11:37:08,1.656s,PASSED
,,,,,,
Test Cases/Operational_Dashboard/115,Chrome 73.0.3683.103,,2019-04-26 11:37:08,2019-04-26 11:37:13,5.087s,FAILED
callTestCase,Chrome 73.0.3683.103,,2019-04-26 11:37:08,2019-04-26 11:37:13,4.422s,FAILED
