Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
smart replies,Chrome 73.0.3683.103,,2019-04-26 13:02:16,2019-04-26 13:13:34,11m - 17.413s,FAILED
,,,,,,
Test Cases/s-sidebar_navigation/individualAccount/arveen_production_login_kibochat,Chrome 73.0.3683.103,,2019-04-26 13:02:18,2019-04-26 13:03:17,58.917s,FAILED
openBrowser,Chrome 73.0.3683.103,,2019-04-26 13:02:20,2019-04-26 13:02:27,7.411s,PASSED
maximizeWindow,Chrome 73.0.3683.103,,2019-04-26 13:02:27,2019-04-26 13:02:29,1.500s,PASSED
navigateToUrl,Chrome 73.0.3683.103,,2019-04-26 13:02:29,2019-04-26 13:02:41,12.358s,PASSED
navigateToUrl,Chrome 73.0.3683.103,,2019-04-26 13:02:41,2019-04-26 13:02:42,1.347s,PASSED
click,Chrome 73.0.3683.103,,2019-04-26 13:02:42,2019-04-26 13:02:43,1.226s,PASSED
setText,Chrome 73.0.3683.103,,2019-04-26 13:02:43,2019-04-26 13:02:44,0.346s,PASSED
setEncryptedText,Chrome 73.0.3683.103,,2019-04-26 13:02:44,2019-04-26 13:02:44,0.274s,PASSED
click,Chrome 73.0.3683.103,,2019-04-26 13:02:44,2019-04-26 13:02:44,0.110s,PASSED
click,Chrome 73.0.3683.103,,2019-04-26 13:02:44,2019-04-26 13:03:17,32.409s,FAILED
,,,,,,
Test Cases/Smart Replies/open_automation,Chrome 73.0.3683.103,,2019-04-26 13:03:17,2019-04-26 13:03:49,32.455s,FAILED
click,Chrome 73.0.3683.103,,2019-04-26 13:03:17,2019-04-26 13:03:49,32.063s,FAILED
,,,,,,
Test Cases/Smart Replies/TC0618,Chrome 73.0.3683.103,Create Bot Button Test,2019-04-26 13:03:49,2019-04-26 13:04:22,32.519s,FAILED
callTestCase,Chrome 73.0.3683.103,,2019-04-26 13:03:49,2019-04-26 13:04:22,32.229s,FAILED
,,,,,,
Test Cases/Smart Replies/TC0619,Chrome 73.0.3683.103,Test Bot Creation,2019-04-26 13:04:22,2019-04-26 13:04:54,32.626s,FAILED
callTestCase,Chrome 73.0.3683.103,,2019-04-26 13:04:22,2019-04-26 13:04:54,32.277s,FAILED
,,,,,,
Test Cases/Smart Replies/TC0621,Chrome 73.0.3683.103,Test Add Question Functionality,2019-04-26 13:04:54,2019-04-26 13:05:27,32.853s,FAILED
callTestCase,Chrome 73.0.3683.103,,2019-04-26 13:04:54,2019-04-26 13:05:27,32.652s,FAILED
,,,,,,
Test Cases/Smart Replies/TC0622,Chrome 73.0.3683.103,Test Add More Button,2019-04-26 13:05:27,2019-04-26 13:05:59,32.299s,FAILED
callTestCase,Chrome 73.0.3683.103,,2019-04-26 13:05:27,2019-04-26 13:05:59,32.122s,FAILED
,,,,,,
Test Cases/Smart Replies/TC0622_n,Chrome 73.0.3683.103,Test Add Question Button,2019-04-26 13:05:59,2019-04-26 13:06:31,31.760s,FAILED
callTestCase,Chrome 73.0.3683.103,,2019-04-26 13:05:59,2019-04-26 13:06:31,31.745s,FAILED
,,,,,,
Test Cases/Smart Replies/TC0623,Chrome 73.0.3683.103,,2019-04-26 13:06:31,2019-04-26 13:07:03,32.335s,FAILED
callTestCase,Chrome 73.0.3683.103,,2019-04-26 13:06:31,2019-04-26 13:07:03,32.128s,FAILED
,,,,,,
