Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
survey,Chrome 73.0.3683.86,,2019-04-16 13:09:30,2019-04-16 13:35:46,26m - 15.700s,ERROR
,,,,,,
Test Cases/Survey Test Cases/TC0205,Chrome 73.0.3683.86,Test documentation link,2019-04-16 13:09:30,2019-04-16 13:10:40,1m - 9.836s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/survey""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.86,,2019-04-16 13:09:31,2019-04-16 13:10:40,1m - 9.466s,PASSED
"click(findTestObject(""Page_KiboPush  Survey/a_documentation""))",Chrome 73.0.3683.86,,2019-04-16 13:10:40,2019-04-16 13:10:40,0.149s,PASSED
,,,,,,
Test Cases/Survey Test Cases/TC0206,Chrome 73.0.3683.86,Test video tutorial,2019-04-16 13:10:40,2019-04-16 13:11:18,37.998s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/survey""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.86,,2019-04-16 13:10:40,2019-04-16 13:11:18,37.715s,PASSED
"click(findTestObject(""Object Repository/Page_KiboPush  Survey/a_video tutorial""))",Chrome 73.0.3683.86,,2019-04-16 13:11:18,2019-04-16 13:11:18,0.148s,PASSED
,,,,,,
Test Cases/Survey Test Cases/TC0207,Chrome 73.0.3683.86,Test view survey,2019-04-16 13:11:18,2019-04-16 13:12:14,56.043s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/survey""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.86,,2019-04-16 13:11:18,2019-04-16 13:12:13,54.723s,PASSED
delay(1),Chrome 73.0.3683.86,,2019-04-16 13:12:13,2019-04-16 13:12:14,1.002s,PASSED
driver = getWebDriver(),Chrome 73.0.3683.86,,2019-04-16 13:12:14,2019-04-16 13:12:14,0.008s,PASSED
"Table = driver.findElement(By.xpath(""//table/tbody""))",Chrome 73.0.3683.86,,2019-04-16 13:12:14,2019-04-16 13:12:14,0.030s,PASSED
"rows_table = Table.findElements(By.tagName(""tr""))",Chrome 73.0.3683.86,,2019-04-16 13:12:14,2019-04-16 13:12:14,0.027s,PASSED
rows_count = rows_table.size(),Chrome 73.0.3683.86,,2019-04-16 13:12:14,2019-04-16 13:12:14,0.000s,PASSED
"verifyGreaterThanOrEqual(rows_count, 1)",Chrome 73.0.3683.86,,2019-04-16 13:12:14,2019-04-16 13:12:14,0.014s,PASSED
closeBrowser(),Chrome 73.0.3683.86,,2019-04-16 13:12:14,2019-04-16 13:12:14,0.079s,PASSED
,,,,,,
Test Cases/Survey Test Cases/TC0208,Chrome 73.0.3683.86,Test filter by n days,2019-04-16 13:12:14,2019-04-16 13:13:19,1m - 4.623s,ERROR
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/survey""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.86,,2019-04-16 13:12:15,2019-04-16 13:13:13,58.176s,PASSED
delay(3),Chrome 73.0.3683.86,,2019-04-16 13:13:13,2019-04-16 13:13:16,3.003s,PASSED
driver = getWebDriver(),Chrome 73.0.3683.86,,2019-04-16 13:13:16,2019-04-16 13:13:16,0.001s,PASSED
"Table = driver.findElement(By.xpath(""//table/tbody""))",Chrome 73.0.3683.86,,2019-04-16 13:13:16,2019-04-16 13:13:16,0.020s,PASSED
"rows_table = Table.findElements(By.tagName(""tr""))",Chrome 73.0.3683.86,,2019-04-16 13:13:16,2019-04-16 13:13:16,0.021s,PASSED
rows_count_before = rows_table.size(),Chrome 73.0.3683.86,,2019-04-16 13:13:16,2019-04-16 13:13:16,0.000s,PASSED
"setText(findTestObject(""Object Repository/Page_KiboPush  Survey/input_example-text-input""), ""2"")",Chrome 73.0.3683.86,,2019-04-16 13:13:16,2019-04-16 13:13:16,0.150s,PASSED
delay(3),Chrome 73.0.3683.86,,2019-04-16 13:13:16,2019-04-16 13:13:19,3.005s,PASSED
driver = getWebDriver(),Chrome 73.0.3683.86,,2019-04-16 13:13:19,2019-04-16 13:13:19,0.001s,PASSED
"Table = driver.findElement(By.xpath(""//table/tbody""))",Chrome 73.0.3683.86,,2019-04-16 13:13:19,2019-04-16 13:13:19,0.038s,ERROR
,,,,,,
Test Cases/Survey Test Cases/TC0209,Chrome 73.0.3683.86,Test pagination (next page),2019-04-16 13:13:19,2019-04-16 13:14:34,1m - 15.485s,FAILED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/survey""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.86,,2019-04-16 13:13:19,2019-04-16 13:14:19,59.712s,PASSED
delay(5),Chrome 73.0.3683.86,,2019-04-16 13:14:19,2019-04-16 13:14:24,5.003s,PASSED
date_page1 = getFirstRowDate(),Chrome 73.0.3683.86,,2019-04-16 13:14:24,2019-04-16 13:14:24,0.001s,PASSED
driver = getWebDriver(),Chrome 73.0.3683.86,,2019-04-16 13:14:24,2019-04-16 13:14:24,0.000s,PASSED
try,Chrome 73.0.3683.86,,2019-04-16 13:14:24,2019-04-16 13:14:24,0.100s,PASSED
"click(findTestObject(""Page_KiboPush  Survey/a_next""))",Chrome 73.0.3683.86,,2019-04-16 13:14:24,2019-04-16 13:14:24,0.115s,PASSED
delay(5),Chrome 73.0.3683.86,,2019-04-16 13:14:24,2019-04-16 13:14:29,5.002s,PASSED
date_page2 = getFirstRowDate(),Chrome 73.0.3683.86,,2019-04-16 13:14:29,2019-04-16 13:14:29,0.000s,PASSED
driver = getWebDriver(),Chrome 73.0.3683.86,,2019-04-16 13:14:29,2019-04-16 13:14:29,0.000s,PASSED
try,Chrome 73.0.3683.86,,2019-04-16 13:14:29,2019-04-16 13:14:29,0.091s,PASSED
"click(findTestObject(""Page_KiboPush  Survey/a_next""))",Chrome 73.0.3683.86,,2019-04-16 13:14:29,2019-04-16 13:14:29,0.161s,PASSED
delay(5),Chrome 73.0.3683.86,,2019-04-16 13:14:29,2019-04-16 13:14:34,5.004s,PASSED
date_page3 = getFirstRowDate(),Chrome 73.0.3683.86,,2019-04-16 13:14:34,2019-04-16 13:14:34,0.001s,PASSED
driver = getWebDriver(),Chrome 73.0.3683.86,,2019-04-16 13:14:34,2019-04-16 13:14:34,0.000s,PASSED
try,Chrome 73.0.3683.86,,2019-04-16 13:14:34,2019-04-16 13:14:34,0.077s,PASSED
"dateFormat = new java.text.SimpleDateFormat(EEE MMM dd yyyy hh:mm aaa, java.util.Locale.ENGLISH)",Chrome 73.0.3683.86,,2019-04-16 13:14:34,2019-04-16 13:14:34,0.016s,PASSED
date1 = dateFormat.parse(date_page1),Chrome 73.0.3683.86,,2019-04-16 13:14:34,2019-04-16 13:14:34,0.001s,PASSED
date2 = dateFormat.parse(date_page2),Chrome 73.0.3683.86,,2019-04-16 13:14:34,2019-04-16 13:14:34,0.001s,PASSED
date3 = dateFormat.parse(date_page3),Chrome 73.0.3683.86,,2019-04-16 13:14:34,2019-04-16 13:14:34,0.005s,PASSED
println(date1),Chrome 73.0.3683.86,,2019-04-16 13:14:34,2019-04-16 13:14:34,0.004s,PASSED
println(date2),Chrome 73.0.3683.86,,2019-04-16 13:14:34,2019-04-16 13:14:34,0.001s,PASSED
println(date3),Chrome 73.0.3683.86,,2019-04-16 13:14:34,2019-04-16 13:14:34,0.000s,PASSED
"verifyMatch(""1"", compareTo(date2).toString(), false)",Chrome 73.0.3683.86,,2019-04-16 13:14:34,2019-04-16 13:14:34,0.015s,PASSED
"verifyMatch(""1"", compareTo(date3).toString(), false)",Chrome 73.0.3683.86,,2019-04-16 13:14:34,2019-04-16 13:14:34,0.003s,FAILED
,,,,,,
Test Cases/Survey Test Cases/TC0210,Chrome 73.0.3683.86,Test pagination (previous page),2019-04-16 13:14:34,2019-04-16 13:15:37,1m - 2.260s,PASSED
