Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
seq_message,Chrome 73.0.3683.103,,2019-04-25 11:45:55,2019-04-25 11:54:37,8m - 42.537s,FAILED
,,,,,,
Test Cases/s-sidebar_navigation/individualAccount/arveen_production_login_kiboengage,Chrome 73.0.3683.103,,2019-04-25 11:45:56,2019-04-25 11:47:02,1m - 5.766s,PASSED
openBrowser,Chrome 73.0.3683.103,,2019-04-25 11:45:57,2019-04-25 11:46:03,5.535s,PASSED
maximizeWindow,Chrome 73.0.3683.103,,2019-04-25 11:46:03,2019-04-25 11:46:04,1.258s,PASSED
navigateToUrl,Chrome 73.0.3683.103,,2019-04-25 11:46:04,2019-04-25 11:46:23,18.700s,PASSED
navigateToUrl,Chrome 73.0.3683.103,,2019-04-25 11:46:23,2019-04-25 11:46:24,1.162s,PASSED
click,Chrome 73.0.3683.103,,2019-04-25 11:46:24,2019-04-25 11:46:26,2.177s,PASSED
setText,Chrome 73.0.3683.103,,2019-04-25 11:46:26,2019-04-25 11:46:27,0.457s,PASSED
setEncryptedText,Chrome 73.0.3683.103,,2019-04-25 11:46:27,2019-04-25 11:46:27,0.385s,PASSED
click,Chrome 73.0.3683.103,,2019-04-25 11:46:27,2019-04-25 11:46:27,0.141s,PASSED
click,Chrome 73.0.3683.103,,2019-04-25 11:46:27,2019-04-25 11:46:55,27.507s,PASSED
delay,Chrome 73.0.3683.103,,2019-04-25 11:46:55,2019-04-25 11:46:58,2.970s,PASSED
click,Chrome 73.0.3683.103,,2019-04-25 11:46:58,2019-04-25 11:46:58,0.249s,PASSED
delay,Chrome 73.0.3683.103,,2019-04-25 11:46:58,2019-04-25 11:47:00,1.943s,PASSED
click,Chrome 73.0.3683.103,,2019-04-25 11:47:00,2019-04-25 11:47:00,0.217s,PASSED
delay,Chrome 73.0.3683.103,,2019-04-25 11:47:00,2019-04-25 11:47:02,1.782s,PASSED
,,,,,,
Test Cases/Sequence Messaging/open_automation,Chrome 73.0.3683.103,,2019-04-25 11:47:02,2019-04-25 11:47:04,1.573s,PASSED
click,Chrome 73.0.3683.103,,2019-04-25 11:47:02,2019-04-25 11:47:03,0.278s,PASSED
delay,Chrome 73.0.3683.103,,2019-04-25 11:47:03,2019-04-25 11:47:04,0.880s,PASSED
,,,,,,
Test Cases/Sequence Messaging/TC0980,Chrome 73.0.3683.103,Test View Sequences,2019-04-25 11:47:04,2019-04-25 11:47:10,6.872s,PASSED
callTestCase,Chrome 73.0.3683.103,,2019-04-25 11:47:04,2019-04-25 11:47:07,3.380s,PASSED
delay,Chrome 73.0.3683.103,,2019-04-25 11:47:07,2019-04-25 11:47:10,3.350s,PASSED
,,,,,,
Test Cases/Sequence Messaging/TC0981,Chrome 73.0.3683.103,Search Sequences,2019-04-25 11:47:10,2019-04-25 11:47:20,9.095s,PASSED
callTestCase,Chrome 73.0.3683.103,,2019-04-25 11:47:11,2019-04-25 11:47:17,6.119s,PASSED
setText,Chrome 73.0.3683.103,,2019-04-25 11:47:17,2019-04-25 11:47:17,0.231s,PASSED
delay,Chrome 73.0.3683.103,,2019-04-25 11:47:17,2019-04-25 11:47:20,2.591s,PASSED
,,,,,,
Test Cases/Sequence Messaging/TC0982,Chrome 73.0.3683.103,Test Create Sequence Button,2019-04-25 11:47:20,2019-04-25 11:47:30,10.424s,PASSED
callTestCase,Chrome 73.0.3683.103,,2019-04-25 11:47:20,2019-04-25 11:47:26,6.212s,PASSED
delay,Chrome 73.0.3683.103,,2019-04-25 11:47:26,2019-04-25 11:47:28,1.911s,PASSED
click,Chrome 73.0.3683.103,,2019-04-25 11:47:28,2019-04-25 11:47:28,0.234s,PASSED
delay,Chrome 73.0.3683.103,,2019-04-25 11:47:28,2019-04-25 11:47:30,1.904s,PASSED
,,,,,,
Test Cases/Sequence Messaging/TC0983,Chrome 73.0.3683.103,Create Sequence,2019-04-25 11:47:30,2019-04-25 11:47:52,21.769s,PASSED
callTestCase,Chrome 73.0.3683.103,,2019-04-25 11:47:30,2019-04-25 11:47:42,11.375s,PASSED
setText,Chrome 73.0.3683.103,,2019-04-25 11:47:42,2019-04-25 11:47:42,0.438s,PASSED
delay,Chrome 73.0.3683.103,,2019-04-25 11:47:42,2019-04-25 11:47:44,2.096s,PASSED
click,Chrome 73.0.3683.103,,2019-04-25 11:47:44,2019-04-25 11:47:44,0.345s,PASSED
delay,Chrome 73.0.3683.103,,2019-04-25 11:47:44,2019-04-25 11:47:47,2.194s,PASSED
click,Chrome 73.0.3683.103,,2019-04-25 11:47:47,2019-04-25 11:47:47,0.281s,PASSED
delay,Chrome 73.0.3683.103,,2019-04-25 11:47:47,2019-04-25 11:47:49,2.306s,PASSED
click,Chrome 73.0.3683.103,,2019-04-25 11:47:49,2019-04-25 11:47:49,0.171s,PASSED
delay,Chrome 73.0.3683.103,,2019-04-25 11:47:49,2019-04-25 11:47:52,2.304s,PASSED
,,,,,,
Test Cases/Sequence Messaging/TC0984,Chrome 73.0.3683.103,Edit Sequence,2019-04-25 11:47:52,2019-04-25 11:48:21,28.954s,PASSED
callTestCase,Chrome 73.0.3683.103,,2019-04-25 11:47:52,2019-04-25 11:48:00,8.422s,PASSED
delay,Chrome 73.0.3683.103,,2019-04-25 11:48:00,2019-04-25 11:48:03,2.536s,PASSED
click,Chrome 73.0.3683.103,,2019-04-25 11:48:03,2019-04-25 11:48:03,0.182s,PASSED
click,Chrome 73.0.3683.103,,2019-04-25 11:48:03,2019-04-25 11:48:03,0.331s,PASSED
delay,Chrome 73.0.3683.103,,2019-04-25 11:48:03,2019-04-25 11:48:06,2.535s,PASSED
click,Chrome 73.0.3683.103,,2019-04-25 11:48:06,2019-04-25 11:48:06,0.205s,PASSED
setText,Chrome 73.0.3683.103,,2019-04-25 11:48:06,2019-04-25 11:48:07,0.857s,PASSED
delay,Chrome 73.0.3683.103,,2019-04-25 11:48:07,2019-04-25 11:48:10,2.552s,PASSED
click,Chrome 73.0.3683.103,,2019-04-25 11:48:10,2019-04-25 11:48:10,0.310s,PASSED
delay,Chrome 73.0.3683.103,,2019-04-25 11:48:10,2019-04-25 11:48:12,2.285s,PASSED
click,Chrome 73.0.3683.103,,2019-04-25 11:48:12,2019-04-25 11:48:13,0.278s,PASSED
delay,Chrome 73.0.3683.103,,2019-04-25 11:48:13,2019-04-25 11:48:15,2.282s,PASSED
click,Chrome 73.0.3683.103,,2019-04-25 11:48:15,2019-04-25 11:48:15,0.130s,PASSED
delay,Chrome 73.0.3683.103,,2019-04-25 11:48:15,2019-04-25 11:48:17,2.281s,PASSED
click,Chrome 73.0.3683.103,,2019-04-25 11:48:17,2019-04-25 11:48:18,0.307s,PASSED
click,Chrome 73.0.3683.103,,2019-04-25 11:48:18,2019-04-25 11:48:18,0.873s,PASSED
delay,Chrome 73.0.3683.103,,2019-04-25 11:48:18,2019-04-25 11:48:21,2.283s,PASSED
,,,,,,
Test Cases/Sequence Messaging/TC0985,Chrome 73.0.3683.103,Edit Sequence,2019-04-25 11:48:21,2019-04-25 11:48:46,25.800s,PASSED
callTestCase,Chrome 73.0.3683.103,,2019-04-25 11:48:21,2019-04-25 11:48:44,22.892s,PASSED
scrollToPosition,Chrome 73.0.3683.103,,2019-04-25 11:48:44,2019-04-25 11:48:44,0.044s,PASSED
click,Chrome 73.0.3683.103,,2019-04-25 11:48:44,2019-04-25 11:48:45,0.188s,PASSED
click,Chrome 73.0.3683.103,,2019-04-25 11:48:45,2019-04-25 11:48:45,0.257s,PASSED
delay,Chrome 73.0.3683.103,,2019-04-25 11:48:45,2019-04-25 11:48:46,1.662s,PASSED
,,,,,,
Test Cases/Sequence Messaging/TC0986,Chrome 73.0.3683.103,,2019-04-25 11:48:46,2019-04-25 11:49:08,21.844s,PASSED
callTestCase,Chrome 73.0.3683.103,,2019-04-25 11:48:47,2019-04-25 11:48:52,5.436s,PASSED
click,Chrome 73.0.3683.103,,2019-04-25 11:48:52,2019-04-25 11:48:52,0.216s,PASSED
delay,Chrome 73.0.3683.103,,2019-04-25 11:48:52,2019-04-25 11:48:54,1.496s,PASSED
click,Chrome 73.0.3683.103,,2019-04-25 11:48:54,2019-04-25 11:48:54,0.092s,PASSED
