Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
smart replies,Chrome 73.0.3683.103,,2019-04-23 11:42:41,2019-04-23 11:51:28,8m - 46.801s,FAILED
,,,,,,
Test Cases/s-sidebar_navigation/individualAccount/arveen_production_login_kibochat,Chrome 73.0.3683.103,,2019-04-23 11:42:43,2019-04-23 11:43:45,1m - 2.406s,PASSED
openBrowser,Chrome 73.0.3683.103,,2019-04-23 11:42:44,2019-04-23 11:42:50,6.550s,PASSED
maximizeWindow,Chrome 73.0.3683.103,,2019-04-23 11:42:50,2019-04-23 11:42:52,1.411s,PASSED
navigateToUrl,Chrome 73.0.3683.103,,2019-04-23 11:42:52,2019-04-23 11:43:05,13.590s,PASSED
navigateToUrl,Chrome 73.0.3683.103,,2019-04-23 11:43:05,2019-04-23 11:43:07,1.215s,PASSED
click,Chrome 73.0.3683.103,,2019-04-23 11:43:07,2019-04-23 11:43:09,2.094s,PASSED
setText,Chrome 73.0.3683.103,,2019-04-23 11:43:09,2019-04-23 11:43:10,0.806s,PASSED
setEncryptedText,Chrome 73.0.3683.103,,2019-04-23 11:43:10,2019-04-23 11:43:10,0.537s,PASSED
click,Chrome 73.0.3683.103,,2019-04-23 11:43:10,2019-04-23 11:43:10,0.271s,PASSED
click,Chrome 73.0.3683.103,,2019-04-23 11:43:10,2019-04-23 11:43:37,26.828s,PASSED
delay,Chrome 73.0.3683.103,,2019-04-23 11:43:37,2019-04-23 11:43:40,3.064s,PASSED
click,Chrome 73.0.3683.103,,2019-04-23 11:43:40,2019-04-23 11:43:41,0.412s,PASSED
delay,Chrome 73.0.3683.103,,2019-04-23 11:43:41,2019-04-23 11:43:43,2.007s,PASSED
click,Chrome 73.0.3683.103,,2019-04-23 11:43:43,2019-04-23 11:43:43,0.233s,PASSED
delay,Chrome 73.0.3683.103,,2019-04-23 11:43:43,2019-04-23 11:43:45,2.015s,PASSED
,,,,,,
Test Cases/Smart Replies/open_automation,Chrome 73.0.3683.103,,2019-04-23 11:43:45,2019-04-23 11:43:47,1.964s,PASSED
