Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
ManagePages,Chrome 73.0.3683.75,,2019-03-25 11:11:54,2019-03-25 11:23:40,11m - 46.008s,FAILED
,,,,,,
Test Cases/Manage Pages TestCases/TC0402,Chrome 73.0.3683.75,Test documentation link,2019-03-25 11:11:54,2019-03-25 11:12:28,34.220s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Pages""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.75,,2019-03-25 11:11:54,2019-03-25 11:12:28,33.743s,PASSED
"click(findTestObject(""Page_KiboPush  Dashboard/a_documentation (1)""))",Chrome 73.0.3683.75,,2019-03-25 11:12:28,2019-03-25 11:12:28,0.172s,PASSED
,,,,,,
Test Cases/Manage Pages TestCases/TC0403,Chrome 73.0.3683.75,Test video tutorial,2019-03-25 11:12:28,2019-03-25 11:13:16,47.864s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Pages""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.75,,2019-03-25 11:12:28,2019-03-25 11:13:16,47.607s,PASSED
"click(findTestObject(""Page_KiboPush  Dashboard/a_video tutorial (1) (1)""))",Chrome 73.0.3683.75,,2019-03-25 11:13:16,2019-03-25 11:13:16,0.160s,PASSED
,,,,,,
Test Cases/Manage Pages TestCases/TC0404,Chrome 73.0.3683.75,View all pages,2019-03-25 11:13:16,2019-03-25 11:13:56,40.144s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Pages""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.75,,2019-03-25 11:13:16,2019-03-25 11:13:54,37.852s,PASSED
delay(2),Chrome 73.0.3683.75,,2019-03-25 11:13:54,2019-03-25 11:13:56,2.001s,PASSED
driver = getWebDriver(),Chrome 73.0.3683.75,,2019-03-25 11:13:56,2019-03-25 11:13:56,0.008s,PASSED
"Table = driver.findElements(By.xpath(""//table/tbody/tr""))",Chrome 73.0.3683.75,,2019-03-25 11:13:56,2019-03-25 11:13:56,0.038s,PASSED
"verifyGreaterThanOrEqual(Table.size(), 1)",Chrome 73.0.3683.75,,2019-03-25 11:13:56,2019-03-25 11:13:56,0.007s,PASSED
println(Table.size()),Chrome 73.0.3683.75,,2019-03-25 11:13:56,2019-03-25 11:13:56,0.002s,PASSED
,,,,,,
Test Cases/Manage Pages TestCases/TC0405,Chrome 73.0.3683.75,Search pages,2019-03-25 11:13:56,2019-03-25 11:14:52,56.434s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Pages""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.75,,2019-03-25 11:13:56,2019-03-25 11:14:50,54.152s,PASSED
"setText(findTestObject(""Object Repository/Page_KiboEngage  Page/input_generalSearch""), ""Test_kibo"")",Chrome 73.0.3683.75,,2019-03-25 11:14:50,2019-03-25 11:14:50,0.171s,PASSED
delay(2),Chrome 73.0.3683.75,,2019-03-25 11:14:50,2019-03-25 11:14:52,2.001s,PASSED
driver = getWebDriver(),Chrome 73.0.3683.75,,2019-03-25 11:14:52,2019-03-25 11:14:52,0.000s,PASSED
"Table = driver.findElements(By.xpath(""//table/tbody/tr""))",Chrome 73.0.3683.75,,2019-03-25 11:14:52,2019-03-25 11:14:52,0.021s,PASSED
"verifyGreaterThanOrEqual(Table.size(), 1)",Chrome 73.0.3683.75,,2019-03-25 11:14:52,2019-03-25 11:14:52,0.001s,PASSED
,,,,,,
Test Cases/Manage Pages TestCases/TC0406,Chrome 73.0.3683.75,Test pagination (next page),2019-03-25 11:14:52,2019-03-25 11:15:49,56.992s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Pages""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.75,,2019-03-25 11:14:53,2019-03-25 11:15:45,52.776s,PASSED
delay(2),Chrome 73.0.3683.75,,2019-03-25 11:15:45,2019-03-25 11:15:47,2.003s,PASSED
