Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
KiboAPI,Chrome 73.0.3683.86,,2019-04-12 15:00:03,2019-04-12 15:02:43,2m - 40.419s,FAILED
,,,,,,
Test Cases/KiboAPI Testcases/TC11128,Chrome 73.0.3683.86,Test Sign in to KiboAPI,2019-04-12 15:00:03,2019-04-12 15:00:59,55.461s,FAILED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Login_KiboAPI_Muzamil""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.86,,2019-04-12 15:00:03,2019-04-12 15:00:59,55.155s,FAILED
,,,,,,
Test Cases/KiboAPI Testcases/TC11130,Chrome 73.0.3683.86,Test Existing Developer account,2019-04-12 15:00:59,2019-04-12 15:00:59,0.820s,FAILED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Login_KiboAPI_Muzamil""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.86,,2019-04-12 15:00:59,2019-04-12 15:00:59,0.755s,FAILED
,,,,,,
Test Cases/KiboAPI Testcases/TC11131,Chrome 73.0.3683.86,Test API key and API Secret fields,2019-04-12 15:00:59,2019-04-12 15:01:49,49.428s,FAILED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Login_KiboAPI_Muzamil""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.86,,2019-04-12 15:00:59,2019-04-12 15:01:49,49.370s,FAILED
,,,,,,
Test Cases/KiboAPI Testcases/TC11132,Chrome 73.0.3683.86,Test API key reset credentials,2019-04-12 15:01:49,2019-04-12 15:01:50,0.787s,FAILED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Login_KiboAPI_Muzamil""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.86,,2019-04-12 15:01:49,2019-04-12 15:01:50,0.714s,FAILED
,,,,,,
Test Cases/KiboAPI Testcases/TC11135,Chrome 73.0.3683.86,Test Documentation Button,2019-04-12 15:01:50,2019-04-12 15:01:50,0.753s,FAILED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Login_KiboAPI_Muzamil""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.86,,2019-04-12 15:01:50,2019-04-12 15:01:50,0.692s,FAILED
,,,,,,
Test Cases/KiboAPI Testcases/TC11136,Chrome 73.0.3683.86,Test User Guide Link,2019-04-12 15:01:50,2019-04-12 15:02:42,52.102s,FAILED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Login_KiboAPI_Muzamil""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.86,,2019-04-12 15:01:50,2019-04-12 15:02:42,52.038s,FAILED
,,,,,,
Test Cases/KiboAPI Testcases/TC11137,Chrome 73.0.3683.86,Test Logout,2019-04-12 15:02:42,2019-04-12 15:02:43,0.794s,FAILED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Login_KiboAPI_Muzamil""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.86,,2019-04-12 15:02:43,2019-04-12 15:02:43,0.740s,FAILED
