Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
subscriber,Chrome 73.0.3683.103,,2019-04-25 14:34:48,2019-04-25 14:40:39,5m - 51.051s,PASSED
,,,,,,
Test Cases/s-sidebar_navigation/individualAccount/arveen_production_login_kiboengage,Chrome 73.0.3683.103,,2019-04-25 14:34:49,2019-04-25 14:35:44,54.836s,PASSED
openBrowser,Chrome 73.0.3683.103,,2019-04-25 14:34:50,2019-04-25 14:34:58,7.144s,PASSED
maximizeWindow,Chrome 73.0.3683.103,,2019-04-25 14:34:58,2019-04-25 14:34:59,1.398s,PASSED
navigateToUrl,Chrome 73.0.3683.103,,2019-04-25 14:34:59,2019-04-25 14:35:12,13.245s,PASSED
navigateToUrl,Chrome 73.0.3683.103,,2019-04-25 14:35:12,2019-04-25 14:35:13,0.966s,PASSED
click,Chrome 73.0.3683.103,,2019-04-25 14:35:13,2019-04-25 14:35:14,1.058s,PASSED
setText,Chrome 73.0.3683.103,,2019-04-25 14:35:14,2019-04-25 14:35:15,0.465s,PASSED
setEncryptedText,Chrome 73.0.3683.103,,2019-04-25 14:35:15,2019-04-25 14:35:15,0.361s,PASSED
click,Chrome 73.0.3683.103,,2019-04-25 14:35:15,2019-04-25 14:35:15,0.238s,PASSED
click,Chrome 73.0.3683.103,,2019-04-25 14:35:15,2019-04-25 14:35:36,21.071s,PASSED
delay,Chrome 73.0.3683.103,,2019-04-25 14:35:36,2019-04-25 14:35:39,2.828s,PASSED
click,Chrome 73.0.3683.103,,2019-04-25 14:35:39,2019-04-25 14:35:40,0.259s,PASSED
delay,Chrome 73.0.3683.103,,2019-04-25 14:35:40,2019-04-25 14:35:41,1.848s,PASSED
click,Chrome 73.0.3683.103,,2019-04-25 14:35:41,2019-04-25 14:35:42,0.537s,PASSED
delay,Chrome 73.0.3683.103,,2019-04-25 14:35:42,2019-04-25 14:35:44,1.869s,PASSED
,,,,,,
Test Cases/Subscriber TestCases/TC0649,Chrome 73.0.3683.103,Test documentation link,2019-04-25 14:35:44,2019-04-25 14:35:51,7.123s,PASSED
callTestCase,Chrome 73.0.3683.103,,2019-04-25 14:35:44,2019-04-25 14:35:48,4.108s,PASSED
delay,Chrome 73.0.3683.103,,2019-04-25 14:35:48,2019-04-25 14:35:50,2.032s,PASSED
click,Chrome 73.0.3683.103,,2019-04-25 14:35:50,2019-04-25 14:35:51,0.429s,PASSED
,,,,,,
Test Cases/Subscriber TestCases/TC0650,Chrome 73.0.3683.103,Test view all subscribers,2019-04-25 14:35:51,2019-04-25 14:36:09,17.998s,PASSED
callTestCase,Chrome 73.0.3683.103,,2019-04-25 14:35:51,2019-04-25 14:36:03,11.296s,PASSED
delay,Chrome 73.0.3683.103,,2019-04-25 14:36:03,2019-04-25 14:36:08,5.775s,PASSED
Statement - driver = com.kms.katalon.core.webui.driver.DriverFactory.getWebDriver(),Chrome 73.0.3683.103,,2019-04-25 14:36:09,2019-04-25 14:36:09,0.062s,PASSED
"Statement - Table = driver.findElement(org.openqa.selenium.By.xpath(""//table/tbody""))",Chrome 73.0.3683.103,,2019-04-25 14:36:09,2019-04-25 14:36:09,0.199s,PASSED
"Statement - rows_table = Table.findElements(org.openqa.selenium.By.tagName(""tr""))",Chrome 73.0.3683.103,,2019-04-25 14:36:09,2019-04-25 14:36:09,0.166s,PASSED
Statement - size = rows_table.size(),Chrome 73.0.3683.103,,2019-04-25 14:36:09,2019-04-25 14:36:09,0.001s,PASSED
verifyGreaterThanOrEqual,Chrome 73.0.3683.103,,2019-04-25 14:36:09,2019-04-25 14:36:09,0.015s,PASSED
,,,,,,
Test Cases/Subscriber TestCases/TC0651,Chrome 73.0.3683.103,Test pagination (next page),2019-04-25 14:36:09,2019-04-25 14:36:28,18.640s,PASSED
callTestCase,Chrome 73.0.3683.103,,2019-04-25 14:36:10,2019-04-25 14:36:16,6.528s,PASSED
delay,Chrome 73.0.3683.103,,2019-04-25 14:36:16,2019-04-25 14:36:20,3.797s,PASSED
click,Chrome 73.0.3683.103,,2019-04-25 14:36:20,2019-04-25 14:36:21,0.722s,PASSED
delay,Chrome 73.0.3683.103,,2019-04-25 14:36:21,2019-04-25 14:36:28,6.789s,PASSED
Statement - driver = com.kms.katalon.core.webui.driver.DriverFactory.getWebDriver(),Chrome 73.0.3683.103,,2019-04-25 14:36:28,2019-04-25 14:36:28,0.003s,PASSED
"Statement - rows_table = driver.findElements(org.openqa.selenium.By.xpath(""//table/tbody/tr""))",Chrome 73.0.3683.103,,2019-04-25 14:36:28,2019-04-25 14:36:28,0.060s,PASSED
Statement - println(rows_table.size()),Chrome 73.0.3683.103,,2019-04-25 14:36:28,2019-04-25 14:36:28,0.008s,PASSED
verifyGreaterThanOrEqual,Chrome 73.0.3683.103,,2019-04-25 14:36:28,2019-04-25 14:36:28,0.007s,PASSED
,,,,,,
Test Cases/Subscriber TestCases/TC0652,Chrome 73.0.3683.103,Test pagination (previous page),2019-04-25 14:36:28,2019-04-25 14:36:43,15.896s,PASSED
callTestCase,Chrome 73.0.3683.103,,2019-04-25 14:36:28,2019-04-25 14:36:33,4.958s,PASSED
delay,Chrome 73.0.3683.103,,2019-04-25 14:36:33,2019-04-25 14:36:37,3.650s,PASSED
click,Chrome 73.0.3683.103,,2019-04-25 14:36:37,2019-04-25 14:36:37,0.371s,PASSED
click,Chrome 73.0.3683.103,,2019-04-25 14:36:37,2019-04-25 14:36:37,0.426s,PASSED
delay,Chrome 73.0.3683.103,,2019-04-25 14:36:37,2019-04-25 14:36:43,6.082s,PASSED
