Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
segmentSubscriber,Chrome 73.0.3683.75,,2019-03-15 17:24:14,2019-03-15 17:33:14,8m - 59.813s,FAILED
,,,,,,
Test Cases/Segment subscribers/TC0706,Chrome 73.0.3683.75,Test documentation link,2019-03-15 17:24:15,2019-03-15 17:25:01,46.378s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Segment subsciber""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.75,,2019-03-15 17:24:15,2019-03-15 17:24:51,35.711s,PASSED
delay(2),Chrome 73.0.3683.75,,2019-03-15 17:24:51,2019-03-15 17:24:53,2.003s,PASSED
"click(findTestObject(""Object Repository/Page_KiboEngage  Segmented Lists/a_Click Here""))",Chrome 73.0.3683.75,,2019-03-15 17:24:53,2019-03-15 17:24:53,0.117s,PASSED
"switchToWindowTitle(""Segmented Subscribers – The Marketing Newsletter"")",Chrome 73.0.3683.75,,2019-03-15 17:24:53,2019-03-15 17:24:59,6.129s,PASSED
delay(2),Chrome 73.0.3683.75,,2019-03-15 17:24:59,2019-03-15 17:25:01,2.003s,PASSED
"click(findTestObject(""Object Repository/Page_Segmented Subscribers  The Marketing Newsletter/h2_User Guide""))",Chrome 73.0.3683.75,,2019-03-15 17:25:01,2019-03-15 17:25:01,0.076s,PASSED
"click(findTestObject(""Object Repository/Page_Segmented Subscribers  The Marketing Newsletter/h2_Segmented Subscribers""))",Chrome 73.0.3683.75,,2019-03-15 17:25:01,2019-03-15 17:25:01,0.068s,PASSED
,,,,,,
Test Cases/Segment subscribers/TC0707,Chrome 73.0.3683.75,Test video tutorial,2019-03-15 17:25:01,2019-03-15 17:25:35,33.728s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Segment subsciber""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.75,,2019-03-15 17:25:01,2019-03-15 17:25:31,29.474s,PASSED
delay(2),Chrome 73.0.3683.75,,2019-03-15 17:25:31,2019-03-15 17:25:33,2.002s,PASSED
"click(findTestObject(""Object Repository/Page_KiboEngage  Segmented Lists/a_video tutorial""))",Chrome 73.0.3683.75,,2019-03-15 17:25:33,2019-03-15 17:25:33,0.121s,PASSED
