Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Autoposting,Chrome 73.0.3683.103,,2019-04-24 12:42:04,2019-04-24 12:46:37,4m - 32.546s,FAILED
,,,,,,
Test Cases/s-sidebar_navigation/individualAccount/arveen_production_login_kiboengage,Chrome 73.0.3683.103,,2019-04-24 12:42:06,2019-04-24 12:43:09,1m - 3.406s,PASSED
openBrowser,Chrome 73.0.3683.103,,2019-04-24 12:42:07,2019-04-24 12:42:16,9.092s,PASSED
maximizeWindow,Chrome 73.0.3683.103,,2019-04-24 12:42:16,2019-04-24 12:42:18,1.676s,PASSED
navigateToUrl,Chrome 73.0.3683.103,,2019-04-24 12:42:18,2019-04-24 12:42:33,14.920s,PASSED
navigateToUrl,Chrome 73.0.3683.103,,2019-04-24 12:42:33,2019-04-24 12:42:34,1.055s,PASSED
click,Chrome 73.0.3683.103,,2019-04-24 12:42:34,2019-04-24 12:42:36,1.551s,PASSED
setText,Chrome 73.0.3683.103,,2019-04-24 12:42:36,2019-04-24 12:42:36,0.790s,PASSED
setEncryptedText,Chrome 73.0.3683.103,,2019-04-24 12:42:36,2019-04-24 12:42:37,0.871s,PASSED
click,Chrome 73.0.3683.103,,2019-04-24 12:42:37,2019-04-24 12:42:38,0.311s,PASSED
click,Chrome 73.0.3683.103,,2019-04-24 12:42:38,2019-04-24 12:43:04,26.665s,PASSED
delay,Chrome 73.0.3683.103,,2019-04-24 12:43:04,2019-04-24 12:43:06,1.987s,PASSED
click,Chrome 73.0.3683.103,,2019-04-24 12:43:06,2019-04-24 12:43:06,0.207s,PASSED
delay,Chrome 73.0.3683.103,,2019-04-24 12:43:06,2019-04-24 12:43:08,1.294s,PASSED
click,Chrome 73.0.3683.103,,2019-04-24 12:43:08,2019-04-24 12:43:08,0.238s,PASSED
delay,Chrome 73.0.3683.103,,2019-04-24 12:43:08,2019-04-24 12:43:09,1.303s,PASSED
,,,,,,
Test Cases/Autoposting TestCases/open automation,Chrome 73.0.3683.103,,2019-04-24 12:43:09,2019-04-24 12:43:11,1.358s,PASSED
click,Chrome 73.0.3683.103,,2019-04-24 12:43:10,2019-04-24 12:43:10,0.170s,PASSED
delay,Chrome 73.0.3683.103,,2019-04-24 12:43:10,2019-04-24 12:43:11,0.607s,PASSED
,,,,,,
