Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
smart replies,Chrome 73.0.3683.103,,2019-04-25 17:02:42,2019-04-25 17:09:55,7m - 12.588s,FAILED
,,,,,,
Test Cases/s-sidebar_navigation/individualAccount/arveen_production_login_kibochat,Chrome 73.0.3683.103,,2019-04-25 17:02:43,2019-04-25 17:03:38,55.050s,PASSED
openBrowser,Chrome 73.0.3683.103,,2019-04-25 17:02:44,2019-04-25 17:02:50,6.024s,PASSED
maximizeWindow,Chrome 73.0.3683.103,,2019-04-25 17:02:50,2019-04-25 17:02:52,1.150s,PASSED
navigateToUrl,Chrome 73.0.3683.103,,2019-04-25 17:02:52,2019-04-25 17:03:07,15.255s,PASSED
navigateToUrl,Chrome 73.0.3683.103,,2019-04-25 17:03:07,2019-04-25 17:03:08,1.080s,PASSED
click,Chrome 73.0.3683.103,,2019-04-25 17:03:08,2019-04-25 17:03:09,1.189s,PASSED
setText,Chrome 73.0.3683.103,,2019-04-25 17:03:09,2019-04-25 17:03:10,0.554s,PASSED
setEncryptedText,Chrome 73.0.3683.103,,2019-04-25 17:03:10,2019-04-25 17:03:10,0.540s,PASSED
click,Chrome 73.0.3683.103,,2019-04-25 17:03:10,2019-04-25 17:03:10,0.253s,PASSED
click,Chrome 73.0.3683.103,,2019-04-25 17:03:10,2019-04-25 17:03:29,19.021s,PASSED
delay,Chrome 73.0.3683.103,,2019-04-25 17:03:30,2019-04-25 17:03:33,3.534s,PASSED
click,Chrome 73.0.3683.103,,2019-04-25 17:03:33,2019-04-25 17:03:34,0.478s,PASSED
delay,Chrome 73.0.3683.103,,2019-04-25 17:03:34,2019-04-25 17:03:36,2.199s,PASSED
click,Chrome 73.0.3683.103,,2019-04-25 17:03:36,2019-04-25 17:03:36,0.411s,PASSED
delay,Chrome 73.0.3683.103,,2019-04-25 17:03:36,2019-04-25 17:03:38,2.202s,PASSED
,,,,,,
Test Cases/Smart Replies/open_automation,Chrome 73.0.3683.103,,2019-04-25 17:03:38,2019-04-25 17:03:41,2.358s,PASSED
click,Chrome 73.0.3683.103,,2019-04-25 17:03:39,2019-04-25 17:03:40,0.506s,PASSED
delay,Chrome 73.0.3683.103,,2019-04-25 17:03:40,2019-04-25 17:03:41,1.087s,PASSED
,,,,,,
Test Cases/Smart Replies/TC0618,Chrome 73.0.3683.103,Create Bot Button Test,2019-04-25 17:03:41,2019-04-25 17:03:51,10.574s,PASSED
callTestCase,Chrome 73.0.3683.103,,2019-04-25 17:03:41,2019-04-25 17:03:47,5.822s,PASSED
delay,Chrome 73.0.3683.103,,2019-04-25 17:03:47,2019-04-25 17:03:50,2.918s,PASSED
click,Chrome 73.0.3683.103,,2019-04-25 17:03:50,2019-04-25 17:03:50,0.601s,PASSED
delay,Chrome 73.0.3683.103,,2019-04-25 17:03:50,2019-04-25 17:03:51,0.975s,PASSED
,,,,,,
Test Cases/Smart Replies/TC0619,Chrome 73.0.3683.103,Test Bot Creation,2019-04-25 17:03:51,2019-04-25 17:04:02,10.179s,PASSED
callTestCase,Chrome 73.0.3683.103,,2019-04-25 17:03:52,2019-04-25 17:04:00,8.625s,PASSED
setText,Chrome 73.0.3683.103,,2019-04-25 17:04:00,2019-04-25 17:04:01,0.389s,PASSED
click,Chrome 73.0.3683.103,,2019-04-25 17:04:01,2019-04-25 17:04:01,0.405s,PASSED
scrollToPosition,Chrome 73.0.3683.103,,2019-04-25 17:04:01,2019-04-25 17:04:01,0.110s,PASSED
click,Chrome 73.0.3683.103,,2019-04-25 17:04:01,2019-04-25 17:04:02,0.219s,PASSED
,,,,,,
