Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
welcomeMessages,Chrome 73.0.3683.75,,2019-03-25 14:01:32,2019-03-25 14:05:34,4m - 1.894s,FAILED
,,,,,,
Test Cases/Welcome messages/TC1034,Chrome 73.0.3683.75,Welcome message documentation link,2019-03-25 14:01:33,2019-03-25 14:02:07,34.004s,FAILED
"callTestCase(findTestCase(""Setting testcases/TC1014""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.75,,2019-03-25 14:01:33,2019-03-25 14:02:07,33.787s,FAILED
,,,,,,
Test Cases/Welcome messages/TC1035,Chrome 73.0.3683.75,Welcome message video tutorial,2019-03-25 14:02:07,2019-03-25 14:02:53,46.629s,FAILED
"callTestCase(findTestCase(""Setting testcases/TC1014""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.75,,2019-03-25 14:02:07,2019-03-25 14:02:53,46.477s,FAILED
,,,,,,
Test Cases/Welcome messages/TC1036,Chrome 73.0.3683.75,Welcome messages list,2019-03-25 14:02:53,2019-03-25 14:03:37,43.535s,FAILED
"callTestCase(findTestCase(""Setting testcases/TC1014""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.75,,2019-03-25 14:02:53,2019-03-25 14:03:37,43.460s,FAILED
,,,,,,
Test Cases/Welcome messages/TC1037,Chrome 73.0.3683.75,View welcome message,2019-03-25 14:03:37,2019-03-25 14:04:13,35.774s,FAILED
"callTestCase(findTestCase(""Setting testcases/TC1036""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.75,,2019-03-25 14:03:37,2019-03-25 14:04:13,35.685s,FAILED
,,,,,,
Test Cases/Welcome messages/TC1038,Chrome 73.0.3683.75,Edit Welcome message,2019-03-25 14:04:13,2019-03-25 14:04:56,43.170s,FAILED
"callTestCase(findTestCase(""Setting testcases/TC1036""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.75,,2019-03-25 14:04:13,2019-03-25 14:04:56,43.098s,FAILED
,,,,,,
Test Cases/Welcome messages/TC1039,Chrome 73.0.3683.75,Test back button,2019-03-25 14:04:56,2019-03-25 14:05:34,38.538s,FAILED
"callTestCase(findTestCase(""Setting testcases/TC1038""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.75,,2019-03-25 14:04:56,2019-03-25 14:05:34,38.453s,FAILED
