Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
capture,Chrome 73.0.3683.75,,2019-03-27 12:05:13,2019-03-27 12:34:08,28m - 55.482s,ERROR
,,,,,,
Test Cases/Comment Capture TestCases/TC0505,Chrome 73.0.3683.75,Test documentation link,2019-03-27 12:05:13,2019-03-27 12:06:02,49.647s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Comment capture""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.75,,2019-03-27 12:05:13,2019-03-27 12:06:02,49.446s,PASSED
,,,,,,
Test Cases/Comment Capture TestCases/TC0507,Chrome 73.0.3683.75,Test view comment capture,2019-03-27 12:06:02,2019-03-27 12:07:02,59.172s,ERROR
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Comment capture""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.75,,2019-03-27 12:06:03,2019-03-27 12:06:56,53.942s,PASSED
delay(5),Chrome 73.0.3683.75,,2019-03-27 12:06:56,2019-03-27 12:07:01,5.002s,PASSED
driver = getWebDriver(),Chrome 73.0.3683.75,,2019-03-27 12:07:01,2019-03-27 12:07:01,0.009s,PASSED
"Table = driver.findElement(By.xpath(""//table/tbody""))",Chrome 73.0.3683.75,,2019-03-27 12:07:01,2019-03-27 12:07:02,0.051s,ERROR
,,,,,,
Test Cases/Comment Capture TestCases/TC0508,Chrome 73.0.3683.75,Test search comment capture,2019-03-27 12:07:02,2019-03-27 12:08:12,1m - 10.743s,ERROR
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Comment capture""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.75,,2019-03-27 12:07:02,2019-03-27 12:08:08,1m - 6.528s,PASSED
delay(2),Chrome 73.0.3683.75,,2019-03-27 12:08:08,2019-03-27 12:08:10,2.002s,PASSED
"setText(findTestObject(""Object Repository/Page_KiboPush  Comment Capture/input_form-control""), ""hi"")",Chrome 73.0.3683.75,,2019-03-27 12:08:10,2019-03-27 12:08:10,0.099s,PASSED
delay(2),Chrome 73.0.3683.75,,2019-03-27 12:08:10,2019-03-27 12:08:12,2.002s,PASSED
driver = getWebDriver(),Chrome 73.0.3683.75,,2019-03-27 12:08:12,2019-03-27 12:08:12,0.000s,PASSED
"Table = driver.findElement(By.xpath(""//table/tbody/tr[1]/td[1]/span""))",Chrome 73.0.3683.75,,2019-03-27 12:08:12,2019-03-27 12:08:12,0.019s,ERROR
,,,,,,
Test Cases/Comment Capture TestCases/TC0509,Chrome 73.0.3683.75,Test pagination (next page),2019-03-27 12:08:12,2019-03-27 12:08:59,46.751s,FAILED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Comment capture""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.75,,2019-03-27 12:08:12,2019-03-27 12:08:59,46.643s,FAILED
,,,,,,
Test Cases/Comment Capture TestCases/TC0510,Chrome 73.0.3683.75,Test pagination (previous page),2019-03-27 12:08:59,2019-03-27 12:09:53,53.534s,ERROR
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Comment capture""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.75,,2019-03-27 12:08:59,2019-03-27 12:09:51,51.424s,PASSED
delay(2),Chrome 73.0.3683.75,,2019-03-27 12:09:51,2019-03-27 12:09:53,2.003s,PASSED
driver = getWebDriver(),Chrome 73.0.3683.75,,2019-03-27 12:09:53,2019-03-27 12:09:53,0.000s,PASSED
"Table1 = driver.findElement(By.xpath(""//table/tbody/tr[1]/td[4]/span""))",Chrome 73.0.3683.75,,2019-03-27 12:09:53,2019-03-27 12:09:53,0.020s,ERROR
,,,,,,
Test Cases/Comment Capture TestCases/TC0511,Chrome 73.0.3683.75,Test pagination (Jump to page n),2019-03-27 12:09:53,2019-03-27 12:11:07,1m - 14.161s,ERROR
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Comment capture""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.75,,2019-03-27 12:09:53,2019-03-27 12:11:05,1m - 12.034s,PASSED
delay(2),Chrome 73.0.3683.75,,2019-03-27 12:11:05,2019-03-27 12:11:07,2.003s,PASSED
driver = getWebDriver(),Chrome 73.0.3683.75,,2019-03-27 12:11:07,2019-03-27 12:11:07,0.001s,PASSED
"Table1 = driver.findElement(By.xpath(""//table/tbody/tr[1]/td[4]/span""))",Chrome 73.0.3683.75,,2019-03-27 12:11:07,2019-03-27 12:11:07,0.019s,ERROR
,,,,,,
Test Cases/Comment Capture TestCases/TC0512,Chrome 73.0.3683.75,Test delete button in posts list,2019-03-27 12:11:07,2019-03-27 12:12:21,1m - 14.650s,FAILED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Comment capture""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.75,,2019-03-27 12:11:07,2019-03-27 12:11:50,43.692s,PASSED
"click(findTestObject(""Object Repository/Page_KiboPush  Comment Capture/button_Delete""))",Chrome 73.0.3683.75,,2019-03-27 12:11:50,2019-03-27 12:12:21,30.896s,FAILED
,,,,,,
Test Cases/Comment Capture TestCases/TC0513,Chrome 73.0.3683.75,Test cross of delete dialogue box,2019-03-27 12:12:21,2019-03-27 12:13:49,1m - 27.454s,FAILED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Comment capture""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.75,,2019-03-27 12:12:21,2019-03-27 12:13:18,56.508s,PASSED
"click(findTestObject(""Object Repository/Page_KiboPush  Comment Capture/button_Delete (1)""))",Chrome 73.0.3683.75,,2019-03-27 12:13:18,2019-03-27 12:13:49,30.852s,FAILED
,,,,,,
Test Cases/Comment Capture TestCases/TC0514,Chrome 73.0.3683.75,Test New Facebook Post button,2019-03-27 12:13:49,2019-03-27 12:14:24,35.009s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Comment capture""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.75,,2019-03-27 12:13:49,2019-03-27 12:14:24,34.814s,PASSED
"click(findTestObject(""Object Repository/Page_KiboPush  Comment Capture/span_Create New Facebook Post""))",Chrome 73.0.3683.75,,2019-03-27 12:14:24,2019-03-27 12:14:24,0.146s,PASSED
,,,,,,
Test Cases/Comment Capture TestCases/TC0515,Chrome 73.0.3683.75,Test Choose Page,2019-03-27 12:14:24,2019-03-27 12:15:09,44.804s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Comment capture""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.75,,2019-03-27 12:14:24,2019-03-27 12:15:09,44.591s,PASSED
"click(findTestObject(""Page_KiboPush  Comment Capture/span_Create New Facebook Post""))",Chrome 73.0.3683.75,,2019-03-27 12:15:09,2019-03-27 12:15:09,0.138s,PASSED
,,,,,,
Test Cases/Comment Capture TestCases/TC0522,Chrome 73.0.3683.75,Test overriding of image with video,2019-03-27 12:15:09,2019-03-27 12:16:34,1m - 25.820s,FAILED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Comment capture""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.75,,2019-03-27 12:15:09,2019-03-27 12:15:58,49.663s,PASSED
"click(findTestObject(""Object Repository/Page_KiboPush  Comment Capture/span_Create New Facebook Post""))",Chrome 73.0.3683.75,,2019-03-27 12:15:58,2019-03-27 12:15:59,0.183s,PASSED
"img = getProjectDir() + ""/sample.jpg""",Chrome 73.0.3683.75,,2019-03-27 12:15:59,2019-03-27 12:15:59,0.001s,PASSED
"uploadFile(findTestObject(""Page_KiboPush  Comment Capture/img""), img)",Chrome 73.0.3683.75,,2019-03-27 12:15:59,2019-03-27 12:15:59,0.072s,PASSED
delay(5),Chrome 73.0.3683.75,,2019-03-27 12:15:59,2019-03-27 12:16:04,5.002s,PASSED
"video = getProjectDir() + ""/video.mp4""",Chrome 73.0.3683.75,,2019-03-27 12:16:04,2019-03-27 12:16:04,0.001s,PASSED
"uploadFile(findTestObject(""Page_KiboPush  Comment Capture/Video""), video)",Chrome 73.0.3683.75,,2019-03-27 12:16:04,2019-03-27 12:16:34,30.817s,FAILED
,,,,,,
Test Cases/Comment Capture TestCases/TC0523,Chrome 73.0.3683.75,Test overriding of video with image,2019-03-27 12:16:34,2019-03-27 12:17:40,1m - 5.480s,FAILED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Comment capture""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.75,,2019-03-27 12:16:35,2019-03-27 12:17:09,34.221s,PASSED
