Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
operationalDashboard,Chrome 73.0.3683.103,,2019-04-25 10:33:30,2019-04-25 10:50:21,16m - 50.787s,FAILED
,,,,,,
Test Cases/s-sidebar_navigation/individualAccount/arveen_production_login_kiboengage,Chrome 73.0.3683.103,,2019-04-25 10:33:31,2019-04-25 10:34:18,47.160s,PASSED
openBrowser,Chrome 73.0.3683.103,,2019-04-25 10:33:32,2019-04-25 10:33:38,5.732s,PASSED
maximizeWindow,Chrome 73.0.3683.103,,2019-04-25 10:33:38,2019-04-25 10:33:39,1.341s,PASSED
navigateToUrl,Chrome 73.0.3683.103,,2019-04-25 10:33:39,2019-04-25 10:33:53,13.991s,PASSED
navigateToUrl,Chrome 73.0.3683.103,,2019-04-25 10:33:53,2019-04-25 10:33:54,1.106s,PASSED
click,Chrome 73.0.3683.103,,2019-04-25 10:33:54,2019-04-25 10:33:55,1.161s,PASSED
setText,Chrome 73.0.3683.103,,2019-04-25 10:33:55,2019-04-25 10:33:56,0.418s,PASSED
setEncryptedText,Chrome 73.0.3683.103,,2019-04-25 10:33:56,2019-04-25 10:33:56,0.367s,PASSED
click,Chrome 73.0.3683.103,,2019-04-25 10:33:56,2019-04-25 10:33:56,0.121s,PASSED
click,Chrome 73.0.3683.103,,2019-04-25 10:33:56,2019-04-25 10:34:10,14.260s,PASSED
delay,Chrome 73.0.3683.103,,2019-04-25 10:34:10,2019-04-25 10:34:13,3.059s,PASSED
click,Chrome 73.0.3683.103,,2019-04-25 10:34:13,2019-04-25 10:34:14,0.194s,PASSED
delay,Chrome 73.0.3683.103,,2019-04-25 10:34:14,2019-04-25 10:34:16,2.005s,PASSED
click,Chrome 73.0.3683.103,,2019-04-25 10:34:16,2019-04-25 10:34:16,0.180s,PASSED
delay,Chrome 73.0.3683.103,,2019-04-25 10:34:16,2019-04-25 10:34:18,2.017s,PASSED
,,,,,,
Test Cases/Operational_Dashboard/115,Chrome 73.0.3683.103,,2019-04-25 10:34:18,2019-04-25 10:34:28,10.494s,PASSED
callTestCase,Chrome 73.0.3683.103,,2019-04-25 10:34:19,2019-04-25 10:34:22,3.246s,PASSED
selectOptionByValue,Chrome 73.0.3683.103,,2019-04-25 10:34:22,2019-04-25 10:34:23,0.727s,PASSED
delay,Chrome 73.0.3683.103,,2019-04-25 10:34:23,2019-04-25 10:34:25,2.003s,PASSED
Statement - driver = com.kms.katalon.core.webui.driver.DriverFactory.getWebDriver(),Chrome 73.0.3683.103,,2019-04-25 10:34:25,2019-04-25 10:34:25,0.020s,PASSED
"Statement - broadcast = driver.findElement(org.openqa.selenium.By.xpath(""//*[@id=""content""]/div/div/div/div[2]/div[3]/div[1]/div[2]/div[2]/div/div[2]/div[1]/div/div/div""))",Chrome 73.0.3683.103,,2019-04-25 10:34:25,2019-04-25 10:34:25,0.073s,PASSED
"Statement - broadcast_data_1 = java.lang.Integer.parseInt(text.split(""
"")[0].toString())",Chrome 73.0.3683.103,,2019-04-25 10:34:25,2019-04-25 10:34:25,0.048s,PASSED
Statement - println(broadcast_data_1),Chrome 73.0.3683.103,,2019-04-25 10:34:25,2019-04-25 10:34:25,0.009s,PASSED
"Statement - poll = driver.findElement(org.openqa.selenium.By.xpath(""//*[@id=""content""]/div/div/div/div[2]/div[3]/div[1]/div[2]/div[2]/div/div[1]/div[3]/div/div/div""))",Chrome 73.0.3683.103,,2019-04-25 10:34:25,2019-04-25 10:34:25,0.032s,PASSED
"Statement - poll_data_1 = java.lang.Integer.parseInt(text.split(""
"")[0].toString())",Chrome 73.0.3683.103,,2019-04-25 10:34:25,2019-04-25 10:34:25,0.032s,PASSED
Statement - println(poll_data_1),Chrome 73.0.3683.103,,2019-04-25 10:34:25,2019-04-25 10:34:25,0.001s,PASSED
"Statement - survey = driver.findElement(org.openqa.selenium.By.xpath(""//*[@id=""content""]/div/div/div/div[2]/div[3]/div[1]/div[2]/div[2]/div/div[2]/div[3]/div/div/div""))",Chrome 73.0.3683.103,,2019-04-25 10:34:25,2019-04-25 10:34:25,0.018s,PASSED
"Statement - survey_data_1 = java.lang.Integer.parseInt(text.split(""
"")[0].toString())",Chrome 73.0.3683.103,,2019-04-25 10:34:25,2019-04-25 10:34:25,0.033s,PASSED
Statement - println(survey_data_1),Chrome 73.0.3683.103,,2019-04-25 10:34:25,2019-04-25 10:34:25,0.001s,PASSED
selectOptionByValue,Chrome 73.0.3683.103,,2019-04-25 10:34:25,2019-04-25 10:34:25,0.452s,PASSED
delay,Chrome 73.0.3683.103,,2019-04-25 10:34:25,2019-04-25 10:34:28,3.003s,PASSED
"Statement - broadcast = driver.findElement(org.openqa.selenium.By.xpath(""//*[@id=""content""]/div/div/div/div[2]/div[3]/div[1]/div[2]/div[2]/div/div[2]/div[1]/div/div/div""))",Chrome 73.0.3683.103,,2019-04-25 10:34:28,2019-04-25 10:34:28,0.028s,PASSED
"Statement - broadcast_data_2 = java.lang.Integer.parseInt(text.split(""
"")[0].toString())",Chrome 73.0.3683.103,,2019-04-25 10:34:28,2019-04-25 10:34:28,0.014s,PASSED
Statement - println(broadcast_data_2),Chrome 73.0.3683.103,,2019-04-25 10:34:28,2019-04-25 10:34:28,0.008s,PASSED
"Statement - poll = driver.findElement(org.openqa.selenium.By.xpath(""//*[@id=""content""]/div/div/div/div[2]/div[3]/div[1]/div[2]/div[2]/div/div[1]/div[3]/div/div/div""))",Chrome 73.0.3683.103,,2019-04-25 10:34:28,2019-04-25 10:34:28,0.013s,PASSED
"Statement - poll_data_2 = java.lang.Integer.parseInt(text.split(""
"")[0].toString())",Chrome 73.0.3683.103,,2019-04-25 10:34:28,2019-04-25 10:34:28,0.017s,PASSED
Statement - println(poll_data_2),Chrome 73.0.3683.103,,2019-04-25 10:34:28,2019-04-25 10:34:28,0.002s,PASSED
"Statement - survey = driver.findElement(org.openqa.selenium.By.xpath(""//*[@id=""content""]/div/div/div/div[2]/div[3]/div[1]/div[2]/div[2]/div/div[2]/div[3]/div/div/div""))",Chrome 73.0.3683.103,,2019-04-25 10:34:28,2019-04-25 10:34:28,0.015s,PASSED
"Statement - survey_data_2 = java.lang.Integer.parseInt(text.split(""
"")[0].toString())",Chrome 73.0.3683.103,,2019-04-25 10:34:28,2019-04-25 10:34:28,0.022s,PASSED
Statement - println(survey_data_2),Chrome 73.0.3683.103,,2019-04-25 10:34:28,2019-04-25 10:34:28,0.001s,PASSED
Statement - If (broadcast_data_1 > broadcast_data_2 && poll_data_1 > poll_data_2 && survey_data_1 > survey_data_2),Chrome 73.0.3683.103,,2019-04-25 10:34:28,2019-04-25 10:34:28,0.011s,PASSED
,,,,,,
Test Cases/Operational_Dashboard/116,Chrome 73.0.3683.103,,2019-04-25 10:34:28,2019-04-25 10:34:32,3.471s,PASSED
callTestCase,Chrome 73.0.3683.103,,2019-04-25 10:34:29,2019-04-25 10:34:31,1.430s,PASSED
Statement - driver = com.kms.katalon.core.webui.driver.DriverFactory.getWebDriver(),Chrome 73.0.3683.103,,2019-04-25 10:34:31,2019-04-25 10:34:31,0.001s,PASSED
"Statement - subscriber1 = driver.findElement(org.openqa.selenium.By.xpath(""//*[@id=""m_widget5_tab1_content""]/div/div[1]/div[1]/div/div[3]/span[1]""))",Chrome 73.0.3683.103,,2019-04-25 10:34:31,2019-04-25 10:34:31,0.048s,PASSED
"Statement - subscriber2 = driver.findElement(org.openqa.selenium.By.xpath(""//*[@id=""m_widget5_tab1_content""]/div/div[1]/div[2]/div/div[3]/span[1]""))",Chrome 73.0.3683.103,,2019-04-25 10:34:31,2019-04-25 10:34:31,0.063s,PASSED
"Statement - subscriber3 = driver.findElement(org.openqa.selenium.By.xpath(""//*[@id=""m_widget5_tab1_content""]/div/div[2]/div[1]/div/div[3]/span[1]""))",Chrome 73.0.3683.103,,2019-04-25 10:34:31,2019-04-25 10:34:31,0.036s,PASSED
"Statement - subscriber4 = driver.findElement(org.openqa.selenium.By.xpath(""//*[@id=""m_widget5_tab1_content""]/div/div[2]/div[2]/div/div[3]/span[1]""))",Chrome 73.0.3683.103,,2019-04-25 10:34:31,2019-04-25 10:34:31,0.033s,PASSED
"Statement - subscriber5 = driver.findElement(org.openqa.selenium.By.xpath(""//*[@id=""m_widget5_tab1_content""]/div/div[3]/div[1]/div/div[3]/span[1]""))",Chrome 73.0.3683.103,,2019-04-25 10:34:31,2019-04-25 10:34:31,0.027s,PASSED
"Statement - subscriber6 = driver.findElement(org.openqa.selenium.By.xpath(""//*[@id=""m_widget5_tab1_content""]/div/div[3]/div[2]/div/div[3]/span[1]""))",Chrome 73.0.3683.103,,2019-04-25 10:34:31,2019-04-25 10:34:31,0.022s,PASSED
"Statement - subscriber7 = driver.findElement(org.openqa.selenium.By.xpath(""//*[@id=""m_widget5_tab1_content""]/div/div[4]/div[1]/div/div[3]/span[1]""))",Chrome 73.0.3683.103,,2019-04-25 10:34:31,2019-04-25 10:34:31,0.026s,PASSED
"Statement - subscriber8 = driver.findElement(org.openqa.selenium.By.xpath(""//*[@id=""m_widget5_tab1_content""]/div/div[4]/div[2]/div/div[3]/span[1]""))",Chrome 73.0.3683.103,,2019-04-25 10:34:31,2019-04-25 10:34:31,0.063s,PASSED
"Statement - subscriber9 = driver.findElement(org.openqa.selenium.By.xpath(""//*[@id=""m_widget5_tab1_content""]/div/div[5]/div[1]/div/div[3]/span[1]""))",Chrome 73.0.3683.103,,2019-04-25 10:34:31,2019-04-25 10:34:31,0.028s,PASSED
"Statement - subscriber10 = driver.findElement(org.openqa.selenium.By.xpath(""//*[@id=""m_widget5_tab1_content""]/div/div[5]/div[2]/div/div[3]/span[1]""))",Chrome 73.0.3683.103,,2019-04-25 10:34:31,2019-04-25 10:34:31,0.037s,PASSED
Statement - subscriber_count_1 = java.lang.Integer.parseInt(text),Chrome 73.0.3683.103,,2019-04-25 10:34:31,2019-04-25 10:34:31,0.033s,PASSED
Statement - subscriber_count_2 = java.lang.Integer.parseInt(text),Chrome 73.0.3683.103,,2019-04-25 10:34:31,2019-04-25 10:34:31,0.020s,PASSED
Statement - subscriber_count_3 = java.lang.Integer.parseInt(text),Chrome 73.0.3683.103,,2019-04-25 10:34:31,2019-04-25 10:34:31,0.022s,PASSED
Statement - subscriber_count_4 = java.lang.Integer.parseInt(text),Chrome 73.0.3683.103,,2019-04-25 10:34:31,2019-04-25 10:34:31,0.020s,PASSED
Statement - subscriber_count_5 = java.lang.Integer.parseInt(text),Chrome 73.0.3683.103,,2019-04-25 10:34:31,2019-04-25 10:34:31,0.033s,PASSED
Statement - subscriber_count_6 = java.lang.Integer.parseInt(text),Chrome 73.0.3683.103,,2019-04-25 10:34:31,2019-04-25 10:34:31,0.223s,PASSED
Statement - subscriber_count_7 = java.lang.Integer.parseInt(text),Chrome 73.0.3683.103,,2019-04-25 10:34:31,2019-04-25 10:34:32,0.345s,PASSED
Statement - subscriber_count_8 = java.lang.Integer.parseInt(text),Chrome 73.0.3683.103,,2019-04-25 10:34:32,2019-04-25 10:34:32,0.038s,PASSED
Statement - subscriber_count_9 = java.lang.Integer.parseInt(text),Chrome 73.0.3683.103,,2019-04-25 10:34:32,2019-04-25 10:34:32,0.141s,PASSED
Statement - subscriber_count_10 = java.lang.Integer.parseInt(text),Chrome 73.0.3683.103,,2019-04-25 10:34:32,2019-04-25 10:34:32,0.025s,PASSED
Statement - If (subscriber_count_1 > subscriber_count_2 && subscriber_count_2 > subscriber_count_3 && subscriber_count_3 > subscriber_count_4 && subscriber_count_4 > subscriber_count_5 && subscriber_count_5 > subscriber_count_6 && subscriber_count_6 > subscriber_count_7 && subscriber_count_7 > subscriber_count_8 && subscriber_count_8 > subscriber_count_9 && subscriber_count_9 > subscriber_count_10),Chrome 73.0.3683.103,,2019-04-25 10:34:32,2019-04-25 10:34:32,0.002s,PASSED
,,,,,,
Test Cases/Operational_Dashboard/117,Chrome 73.0.3683.103,,2019-04-25 10:34:32,2019-04-25 10:34:41,9.238s,PASSED
callTestCase,Chrome 73.0.3683.103,,2019-04-25 10:34:33,2019-04-25 10:34:35,2.640s,PASSED
Statement - driver = com.kms.katalon.core.webui.driver.DriverFactory.getWebDriver(),Chrome 73.0.3683.103,,2019-04-25 10:34:35,2019-04-25 10:34:35,0.001s,PASSED
"Statement - subscriber = driver.findElement(org.openqa.selenium.By.xpath(""//*[@id=""m_widget5_tab1_content""]/div/div[1]/div[1]/div/div[4]/span/a""))",Chrome 73.0.3683.103,,2019-04-25 10:34:35,2019-04-25 10:34:35,0.022s,PASSED
Statement - subscriber.click(),Chrome 73.0.3683.103,,2019-04-25 10:34:35,2019-04-25 10:34:36,0.447s,PASSED
scrollToPosition,Chrome 73.0.3683.103,,2019-04-25 10:34:36,2019-04-25 10:34:36,0.009s,PASSED
click,Chrome 73.0.3683.103,,2019-04-25 10:34:36,2019-04-25 10:34:36,0.211s,PASSED
delay,Chrome 73.0.3683.103,,2019-04-25 10:34:36,2019-04-25 10:34:41,5.005s,PASSED
