Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
InviteSubscribers,Chrome 73.0.3683.75,,2019-04-10 15:01:06,2019-04-10 15:04:10,3m - 4.111s,PASSED
,,,,,,
Test Cases/Invite subscribers/TC0678,Chrome 73.0.3683.75,Test invite subscribers button,2019-04-10 15:01:06,2019-04-10 15:01:46,39.829s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Subscriber""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.75,,2019-04-10 15:01:06,2019-04-10 15:01:46,39.383s,PASSED
"click(findTestObject(""Object Repository/Page_KiboPush  Subscribers/button_Invite Subscribers""))",Chrome 73.0.3683.75,,2019-04-10 15:01:46,2019-04-10 15:01:46,0.135s,PASSED
"click(findTestObject(""Object Repository/Page_KiboPush  Invite Subscribers/h3_Invite Subscribers""))",Chrome 73.0.3683.75,,2019-04-10 15:01:46,2019-04-10 15:01:46,0.095s,PASSED
,,,,,,
Test Cases/Invite subscribers/TC0679,Chrome 73.0.3683.75,Test documentation link,2019-04-10 15:01:46,2019-04-10 15:02:20,34.398s,PASSED
"callTestCase(findTestCase(""Subscriber TestCases/TC0678""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.75,,2019-04-10 15:01:46,2019-04-10 15:02:20,34.223s,PASSED
"click(findTestObject(""Page_KiboPush  Invite Subscribers/a_Click Here""))",Chrome 73.0.3683.75,,2019-04-10 15:02:20,2019-04-10 15:02:20,0.092s,PASSED
,,,,,,
Test Cases/Invite subscribers/TC0680,Chrome 73.0.3683.75,Test video tutorial,2019-04-10 15:02:20,2019-04-10 15:02:53,33.127s,PASSED
"callTestCase(findTestCase(""Subscriber TestCases/TC0678""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.75,,2019-04-10 15:02:20,2019-04-10 15:02:53,32.888s,PASSED
"click(findTestObject(""Object Repository/Page_KiboPush  Invite Subscribers/a_video tutorial""))",Chrome 73.0.3683.75,,2019-04-10 15:02:53,2019-04-10 15:02:53,0.097s,PASSED
,,,,,,
Test Cases/Invite subscribers/TC0681,Chrome 73.0.3683.75,Test share page,2019-04-10 15:02:53,2019-04-10 15:03:30,36.514s,PASSED
"callTestCase(findTestCase(""Subscriber TestCases/TC0678""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.75,,2019-04-10 15:02:53,2019-04-10 15:03:30,36.285s,PASSED
"click(findTestObject(""Page_KiboPush  Invite Subscribers/h3_Invite Subscribers""))",Chrome 73.0.3683.75,,2019-04-10 15:03:30,2019-04-10 15:03:30,0.037s,PASSED
"click(findTestObject(""Page_KiboPush  Invite Subscribers/span_Share Page""))",Chrome 73.0.3683.75,,2019-04-10 15:03:30,2019-04-10 15:03:30,0.101s,PASSED
,,,,,,
Test Cases/Invite subscribers/TC0682,Chrome 73.0.3683.75,Test copy link,2019-04-10 15:03:30,2019-04-10 15:04:10,39.996s,PASSED
"callTestCase(findTestCase(""Subscriber TestCases/TC0678""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.75,,2019-04-10 15:03:30,2019-04-10 15:04:10,39.719s,PASSED
"click(findTestObject(""Object Repository/Page_KiboPush  Invite Subscribers/h3_Invite Subscribers (2)""))",Chrome 73.0.3683.75,,2019-04-10 15:04:10,2019-04-10 15:04:10,0.039s,PASSED
"click(findTestObject(""Object Repository/Page_KiboPush  Invite Subscribers/button_Copy Link (1)""))",Chrome 73.0.3683.75,,2019-04-10 15:04:10,2019-04-10 15:04:10,0.077s,PASSED
"click(findTestObject(""Object Repository/Page_KiboPush  Invite Subscribers/div_Link Copied Successfully""))",Chrome 73.0.3683.75,,2019-04-10 15:04:10,2019-04-10 15:04:10,0.079s,PASSED
