Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
capture,Chrome 73.0.3683.75,,2019-04-11 11:24:05,2019-04-11 11:42:34,18m - 29.157s,ERROR
,,,,,,
Test Cases/Comment Capture TestCases/TC0505,Chrome 73.0.3683.75,Test documentation link,2019-04-11 11:24:05,2019-04-11 11:24:42,36.602s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Comment capture""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.75,,2019-04-11 11:24:05,2019-04-11 11:24:42,36.393s,PASSED
,,,,,,
Test Cases/Comment Capture TestCases/TC0507,Chrome 73.0.3683.75,Test view comment capture,2019-04-11 11:24:42,2019-04-11 11:26:07,1m - 25.157s,ERROR
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Comment capture""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.75,,2019-04-11 11:24:42,2019-04-11 11:26:02,1m - 19.924s,PASSED
delay(5),Chrome 73.0.3683.75,,2019-04-11 11:26:02,2019-04-11 11:26:07,5.001s,PASSED
driver = getWebDriver(),Chrome 73.0.3683.75,,2019-04-11 11:26:07,2019-04-11 11:26:07,0.028s,PASSED
"Table = driver.findElement(By.xpath(""//table/tbody""))",Chrome 73.0.3683.75,,2019-04-11 11:26:07,2019-04-11 11:26:07,0.070s,ERROR
,,,,,,
Test Cases/Comment Capture TestCases/TC0508,Chrome 73.0.3683.75,Test search comment capture,2019-04-11 11:26:07,2019-04-11 11:26:56,49.519s,ERROR
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Comment capture""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.75,,2019-04-11 11:26:07,2019-04-11 11:26:52,45.247s,PASSED
delay(2),Chrome 73.0.3683.75,,2019-04-11 11:26:52,2019-04-11 11:26:54,2.002s,PASSED
"setText(findTestObject(""Object Repository/Page_KiboPush  Comment Capture/input_form-control""), ""hi"")",Chrome 73.0.3683.75,,2019-04-11 11:26:54,2019-04-11 11:26:54,0.132s,PASSED
delay(2),Chrome 73.0.3683.75,,2019-04-11 11:26:54,2019-04-11 11:26:56,2.001s,PASSED
driver = getWebDriver(),Chrome 73.0.3683.75,,2019-04-11 11:26:56,2019-04-11 11:26:56,0.001s,PASSED
"Table = driver.findElement(By.xpath(""//table/tbody/tr[1]/td[1]/span""))",Chrome 73.0.3683.75,,2019-04-11 11:26:56,2019-04-11 11:26:56,0.019s,ERROR
,,,,,,
Test Cases/Comment Capture TestCases/TC0509,Chrome 73.0.3683.75,Test pagination (next page),2019-04-11 11:26:56,2019-04-11 11:27:32,35.807s,ERROR
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Comment capture""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.75,,2019-04-11 11:26:56,2019-04-11 11:27:30,33.623s,PASSED
delay(2),Chrome 73.0.3683.75,,2019-04-11 11:27:30,2019-04-11 11:27:32,2.003s,PASSED
driver = getWebDriver(),Chrome 73.0.3683.75,,2019-04-11 11:27:32,2019-04-11 11:27:32,0.001s,PASSED
"Table1 = driver.findElement(By.xpath(""//table/tbody/tr[1]/td[4]/span""))",Chrome 73.0.3683.75,,2019-04-11 11:27:32,2019-04-11 11:27:32,0.018s,ERROR
,,,,,,
Test Cases/Comment Capture TestCases/TC0510,Chrome 73.0.3683.75,Test pagination (previous page),2019-04-11 11:27:32,2019-04-11 11:28:08,35.883s,ERROR
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Comment capture""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.75,,2019-04-11 11:27:32,2019-04-11 11:28:06,33.759s,PASSED
delay(2),Chrome 73.0.3683.75,,2019-04-11 11:28:06,2019-04-11 11:28:08,2.001s,PASSED
driver = getWebDriver(),Chrome 73.0.3683.75,,2019-04-11 11:28:08,2019-04-11 11:28:08,0.000s,PASSED
"Table1 = driver.findElement(By.xpath(""//table/tbody/tr[1]/td[4]/span""))",Chrome 73.0.3683.75,,2019-04-11 11:28:08,2019-04-11 11:28:08,0.020s,ERROR
,,,,,,
Test Cases/Comment Capture TestCases/TC0511,Chrome 73.0.3683.75,Test pagination (Jump to page n),2019-04-11 11:28:08,2019-04-11 11:28:48,40.095s,ERROR
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Comment capture""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.75,,2019-04-11 11:28:08,2019-04-11 11:28:46,37.981s,PASSED
delay(2),Chrome 73.0.3683.75,,2019-04-11 11:28:46,2019-04-11 11:28:48,2.001s,PASSED
driver = getWebDriver(),Chrome 73.0.3683.75,,2019-04-11 11:28:48,2019-04-11 11:28:48,0.001s,PASSED
"Table1 = driver.findElement(By.xpath(""//table/tbody/tr[1]/td[4]/span""))",Chrome 73.0.3683.75,,2019-04-11 11:28:48,2019-04-11 11:28:48,0.021s,ERROR
,,,,,,
Test Cases/Comment Capture TestCases/TC0512,Chrome 73.0.3683.75,Test delete button in posts list,2019-04-11 11:28:48,2019-04-11 11:29:54,1m - 5.928s,FAILED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Comment capture""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.75,,2019-04-11 11:28:48,2019-04-11 11:29:23,34.954s,PASSED
"click(findTestObject(""Object Repository/Page_KiboPush  Comment Capture/button_Delete""))",Chrome 73.0.3683.75,,2019-04-11 11:29:23,2019-04-11 11:29:54,30.902s,FAILED
,,,,,,
Test Cases/Comment Capture TestCases/TC0513,Chrome 73.0.3683.75,Test cross of delete dialogue box,2019-04-11 11:29:54,2019-04-11 11:31:09,1m - 15.290s,FAILED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Comment capture""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.75,,2019-04-11 11:29:54,2019-04-11 11:30:38,44.396s,PASSED
"click(findTestObject(""Object Repository/Page_KiboPush  Comment Capture/button_Delete (1)""))",Chrome 73.0.3683.75,,2019-04-11 11:30:38,2019-04-11 11:31:09,30.790s,FAILED
,,,,,,
Test Cases/Comment Capture TestCases/TC0514,Chrome 73.0.3683.75,Test New Facebook Post button,2019-04-11 11:31:09,2019-04-11 11:31:55,45.423s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Comment capture""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.75,,2019-04-11 11:31:09,2019-04-11 11:31:55,45.257s,PASSED
"click(findTestObject(""Object Repository/Page_KiboPush  Comment Capture/span_Create New Facebook Post""))",Chrome 73.0.3683.75,,2019-04-11 11:31:55,2019-04-11 11:31:55,0.105s,PASSED
,,,,,,
Test Cases/Comment Capture TestCases/TC0515,Chrome 73.0.3683.75,Test Choose Page,2019-04-11 11:31:55,2019-04-11 11:32:34,38.813s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Comment capture""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.75,,2019-04-11 11:31:55,2019-04-11 11:32:33,38.638s,PASSED
"click(findTestObject(""Page_KiboPush  Comment Capture/span_Create New Facebook Post""))",Chrome 73.0.3683.75,,2019-04-11 11:32:33,2019-04-11 11:32:34,0.114s,PASSED
,,,,,,
Test Cases/Comment Capture TestCases/TC0522,Chrome 73.0.3683.75,Test overriding of image with video,2019-04-11 11:32:34,2019-04-11 11:33:59,1m - 25.697s,FAILED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Comment capture""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.75,,2019-04-11 11:32:34,2019-04-11 11:33:23,49.722s,PASSED
"click(findTestObject(""Object Repository/Page_KiboPush  Comment Capture/span_Create New Facebook Post""))",Chrome 73.0.3683.75,,2019-04-11 11:33:23,2019-04-11 11:33:23,0.103s,PASSED
"img = getProjectDir() + ""/sample.jpg""",Chrome 73.0.3683.75,,2019-04-11 11:33:23,2019-04-11 11:33:23,0.000s,PASSED
"uploadFile(findTestObject(""Page_KiboPush  Comment Capture/img""), img)",Chrome 73.0.3683.75,,2019-04-11 11:33:23,2019-04-11 11:33:23,0.060s,PASSED
delay(5),Chrome 73.0.3683.75,,2019-04-11 11:33:23,2019-04-11 11:33:28,5.002s,PASSED
"video = getProjectDir() + ""/video.mp4""",Chrome 73.0.3683.75,,2019-04-11 11:33:28,2019-04-11 11:33:28,0.001s,PASSED
"uploadFile(findTestObject(""Page_KiboPush  Comment Capture/Video""), video)",Chrome 73.0.3683.75,,2019-04-11 11:33:28,2019-04-11 11:33:59,30.730s,FAILED
,,,,,,
