Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
menu,Chrome 73.0.3683.86,,2019-03-22 14:22:43,2019-03-22 14:47:34,24m - 51.258s,FAILED
,,,,,,
Test Cases/Persistent Menu/TC0533,Chrome 73.0.3683.86,Test documentation link,2019-03-22 14:22:43,2019-03-22 14:23:28,45.126s,PASSED
"callTestCase(findTestCase(""Persistent Menu/Go_to_menu_item""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.86,,2019-03-22 14:22:43,2019-03-22 14:23:23,39.678s,PASSED
delay(3),Chrome 73.0.3683.86,,2019-03-22 14:23:23,2019-03-22 14:23:26,3.003s,PASSED
"click(findTestObject(""Object Repository/Page_KiboPush  Menu/a_documentation""))",Chrome 73.0.3683.86,,2019-03-22 14:23:26,2019-03-22 14:23:26,0.136s,PASSED
delay(2),Chrome 73.0.3683.86,,2019-03-22 14:23:26,2019-03-22 14:23:28,2.002s,PASSED
,,,,,,
Test Cases/Persistent Menu/TC0534,Chrome 73.0.3683.86,Test video tutorial,2019-03-22 14:23:28,2019-03-22 14:24:48,1m - 19.699s,FAILED
"callTestCase(findTestCase(""Persistent Menu/Go_to_menu_item""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.86,,2019-03-22 14:23:28,2019-03-22 14:24:11,42.435s,PASSED
delay(3),Chrome 73.0.3683.86,,2019-03-22 14:24:11,2019-03-22 14:24:14,3.002s,PASSED
"click(findTestObject(""Object Repository/Page_KiboEngage  Menu/a_video tutorial""))",Chrome 73.0.3683.86,,2019-03-22 14:24:14,2019-03-22 14:24:14,0.140s,PASSED
delay(3),Chrome 73.0.3683.86,,2019-03-22 14:24:14,2019-03-22 14:24:17,3.006s,PASSED
"click(findTestObject(""Object Repository/Page_KiboEngage  Menu/div_Powered by_narcissus_17w311v""))",Chrome 73.0.3683.86,,2019-03-22 14:24:17,2019-03-22 14:24:48,31.040s,FAILED
,,,,,,
Test Cases/Persistent Menu/TC0535,Chrome 73.0.3683.86,Set up main menu item 1 (Change title),2019-03-22 14:24:48,2019-03-22 14:25:33,45.485s,PASSED
"callTestCase(findTestCase(""Persistent Menu/open_popover""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.86,,2019-03-22 14:24:48,2019-03-22 14:25:30,42.238s,PASSED
delay(3),Chrome 73.0.3683.86,,2019-03-22 14:25:30,2019-03-22 14:25:33,3.002s,PASSED
"setText(findTestObject(""Page_KiboPush  Menu/input_Select a page_item-0""), ""Kibopush"")",Chrome 73.0.3683.86,,2019-03-22 14:25:33,2019-03-22 14:25:33,0.163s,PASSED
,,,,,,
Test Cases/Persistent Menu/TC0536,Chrome 73.0.3683.86,Set up main menu item 1 (Open submenu),2019-03-22 14:25:33,2019-03-22 14:26:27,53.237s,PASSED
"callTestCase(findTestCase(""Persistent Menu/TC0535""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.86,,2019-03-22 14:25:33,2019-03-22 14:26:22,48.826s,PASSED
delay(2),Chrome 73.0.3683.86,,2019-03-22 14:26:22,2019-03-22 14:26:24,2.002s,PASSED
"setText(findTestObject(""Page_KiboPush  Menu/input_Select a page_item-0""), ""Kibopush"")",Chrome 73.0.3683.86,,2019-03-22 14:26:24,2019-03-22 14:26:24,0.234s,PASSED
"click(findTestObject(""Page_KiboPush  Menu/button_ Add Sub Menu""))",Chrome 73.0.3683.86,,2019-03-22 14:26:24,2019-03-22 14:26:25,0.109s,PASSED
delay(2),Chrome 73.0.3683.86,,2019-03-22 14:26:25,2019-03-22 14:26:27,2.002s,PASSED
,,,,,,
