Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Template,Chrome 73.0.3683.75,,2019-03-22 15:11:54,2019-03-22 17:28:00,2h - 16m - 6.012s,FAILED
,,,,,,
Test Cases/Template testcases/TC0760,Chrome 73.0.3683.75,Test view broadcasts,2019-03-22 15:11:54,2019-03-22 15:12:35,41.496s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Template""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.75,,2019-03-22 15:11:54,2019-03-22 15:12:35,41.181s,PASSED
driver = getWebDriver(),Chrome 73.0.3683.75,,2019-03-22 15:12:35,2019-03-22 15:12:35,0.005s,PASSED
"rows_table = driver.findElements(By.xpath(""//*[@id=""local_data""]/table/tbody/tr""))",Chrome 73.0.3683.75,,2019-03-22 15:12:35,2019-03-22 15:12:35,0.026s,PASSED
println(rows_table.size()),Chrome 73.0.3683.75,,2019-03-22 15:12:35,2019-03-22 15:12:35,0.003s,PASSED
"verifyGreaterThanOrEqual(rows_table.size(), 1)",Chrome 73.0.3683.75,,2019-03-22 15:12:35,2019-03-22 15:12:35,0.005s,PASSED
,,,,,,
Test Cases/Template testcases/TC0761,Chrome 73.0.3683.75,Test view surveys,2019-03-22 15:12:35,2019-03-22 15:13:13,37.732s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Template""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.75,,2019-03-22 15:12:35,2019-03-22 15:13:13,37.604s,PASSED
driver = getWebDriver(),Chrome 73.0.3683.75,,2019-03-22 15:13:13,2019-03-22 15:13:13,0.001s,PASSED
"rows_table = driver.findElements(By.xpath(""//*[@id=""content""]/div/div/div/div[2]/div[3]/div[2]/div[2]/div/div[2]/div[2]/div[2]/table/tbody/tr""))",Chrome 73.0.3683.75,,2019-03-22 15:13:13,2019-03-22 15:13:13,0.017s,PASSED
println(rows_table.size()),Chrome 73.0.3683.75,,2019-03-22 15:13:13,2019-03-22 15:13:13,0.001s,PASSED
"verifyGreaterThanOrEqual(rows_table.size(), 1)",Chrome 73.0.3683.75,,2019-03-22 15:13:13,2019-03-22 15:13:13,0.001s,PASSED
,,,,,,
Test Cases/Template testcases/TC0762,Chrome 73.0.3683.75,Test view polls,2019-03-22 15:13:13,2019-03-22 15:13:54,41.384s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Template""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.75,,2019-03-22 15:13:13,2019-03-22 15:13:54,41.291s,PASSED
driver = getWebDriver(),Chrome 73.0.3683.75,,2019-03-22 15:13:54,2019-03-22 15:13:54,0.000s,PASSED
"rows_table = driver.findElements(By.xpath(""//*[@id=""content""]/div/div/div/div[2]/div[3]/div[3]/div[2]/div/div[2]/div[2]/div[2]/table/tbody/tr""))",Chrome 73.0.3683.75,,2019-03-22 15:13:54,2019-03-22 15:13:54,0.015s,PASSED
println(rows_table.size()),Chrome 73.0.3683.75,,2019-03-22 15:13:54,2019-03-22 15:13:54,0.000s,PASSED
"verifyGreaterThanOrEqual(rows_table.size(), 1)",Chrome 73.0.3683.75,,2019-03-22 15:13:54,2019-03-22 15:13:54,0.000s,PASSED
,,,,,,
Test Cases/Template testcases/TC0763,Chrome 73.0.3683.75,Test search broadcast templates,2019-03-22 15:13:54,2019-03-22 15:14:43,48.038s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Template""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.75,,2019-03-22 15:13:55,2019-03-22 15:14:40,45.436s,PASSED
"setText(findTestObject(""Page_KiboPush  Dashboard/input_form-control m-input m-i""), ""Social Message Template"")",Chrome 73.0.3683.75,,2019-03-22 15:14:40,2019-03-22 15:14:41,0.476s,PASSED
delay(2),Chrome 73.0.3683.75,,2019-03-22 15:14:41,2019-03-22 15:14:43,2.001s,PASSED
driver = getWebDriver(),Chrome 73.0.3683.75,,2019-03-22 15:14:43,2019-03-22 15:14:43,0.001s,PASSED
"rows_table = driver.findElements(By.xpath(""//*[@id=""local_data""]/table/tbody/tr""))",Chrome 73.0.3683.75,,2019-03-22 15:14:43,2019-03-22 15:14:43,0.022s,PASSED
println(rows_table.size()),Chrome 73.0.3683.75,,2019-03-22 15:14:43,2019-03-22 15:14:43,0.001s,PASSED
"verifyEqual(rows_table.size(), 1)",Chrome 73.0.3683.75,,2019-03-22 15:14:43,2019-03-22 15:14:43,0.007s,PASSED
,,,,,,
