Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
ManagePages,Chrome 73.0.3683.75,,2019-03-22 15:02:17,2019-03-22 15:11:25,9m - 7.930s,FAILED
,,,,,,
Test Cases/Manage Pages TestCases/TC0402,Chrome 73.0.3683.75,Test documentation link,2019-03-22 15:02:17,2019-03-22 15:02:59,41.562s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Pages""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.75,,2019-03-22 15:02:17,2019-03-22 15:02:59,41.274s,PASSED
"click(findTestObject(""Page_KiboPush  Dashboard/a_documentation (1)""))",Chrome 73.0.3683.75,,2019-03-22 15:02:59,2019-03-22 15:02:59,0.098s,PASSED
,,,,,,
Test Cases/Manage Pages TestCases/TC0403,Chrome 73.0.3683.75,Test video tutorial,2019-03-22 15:02:59,2019-03-22 15:03:33,34.659s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Pages""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.75,,2019-03-22 15:02:59,2019-03-22 15:03:33,34.453s,PASSED
"click(findTestObject(""Page_KiboPush  Dashboard/a_video tutorial (1) (1)""))",Chrome 73.0.3683.75,,2019-03-22 15:03:33,2019-03-22 15:03:33,0.128s,PASSED
,,,,,,
Test Cases/Manage Pages TestCases/TC0404,Chrome 73.0.3683.75,View all pages,2019-03-22 15:03:33,2019-03-22 15:04:15,41.626s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Pages""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.75,,2019-03-22 15:03:34,2019-03-22 15:04:13,39.424s,PASSED
delay(2),Chrome 73.0.3683.75,,2019-03-22 15:04:13,2019-03-22 15:04:15,2.004s,PASSED
driver = getWebDriver(),Chrome 73.0.3683.75,,2019-03-22 15:04:15,2019-03-22 15:04:15,0.007s,PASSED
"Table = driver.findElements(By.xpath(""//table/tbody/tr""))",Chrome 73.0.3683.75,,2019-03-22 15:04:15,2019-03-22 15:04:15,0.036s,PASSED
"verifyGreaterThanOrEqual(Table.size(), 1)",Chrome 73.0.3683.75,,2019-03-22 15:04:15,2019-03-22 15:04:15,0.009s,PASSED
println(Table.size()),Chrome 73.0.3683.75,,2019-03-22 15:04:15,2019-03-22 15:04:15,0.002s,PASSED
,,,,,,
Test Cases/Manage Pages TestCases/TC0405,Chrome 73.0.3683.75,Search pages,2019-03-22 15:04:15,2019-03-22 15:04:51,35.537s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Pages""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.75,,2019-03-22 15:04:15,2019-03-22 15:04:48,33.261s,PASSED
"setText(findTestObject(""Object Repository/Page_KiboEngage  Page/input_generalSearch""), ""Test_kibo"")",Chrome 73.0.3683.75,,2019-03-22 15:04:48,2019-03-22 15:04:49,0.161s,PASSED
delay(2),Chrome 73.0.3683.75,,2019-03-22 15:04:49,2019-03-22 15:04:51,2.001s,PASSED
driver = getWebDriver(),Chrome 73.0.3683.75,,2019-03-22 15:04:51,2019-03-22 15:04:51,0.001s,PASSED
