Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Webview,Chrome 73.0.3683.86,,2019-04-03 12:10:24,2019-04-03 12:58:11,47m - 47.078s,FAILED
,,,,,,
Test Cases/Webview/TC1085,Chrome 73.0.3683.86,Test Adding Webview as Button Option in Broadcast Components,2019-04-03 12:10:24,2019-04-03 12:11:49,1m - 25.382s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Login_Muzamil""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.86,,2019-04-03 12:10:24,2019-04-03 12:11:27,1m - 3.124s,PASSED
delay(2),Chrome 73.0.3683.86,,2019-04-03 12:11:27,2019-04-03 12:11:29,2.002s,PASSED
"click(findTestObject(""Object Repository/Page_KiboEngage  Dashboard/span_Broadcasting (1)""))",Chrome 73.0.3683.86,,2019-04-03 12:11:29,2019-04-03 12:11:30,0.141s,PASSED
delay(1),Chrome 73.0.3683.86,,2019-04-03 12:11:30,2019-04-03 12:11:31,1.004s,PASSED
"click(findTestObject(""Object Repository/Page_KiboEngage  Dashboard/span_Broadcasts""))",Chrome 73.0.3683.86,,2019-04-03 12:11:31,2019-04-03 12:11:31,0.112s,PASSED
delay(1),Chrome 73.0.3683.86,,2019-04-03 12:11:31,2019-04-03 12:11:32,1.002s,PASSED
"click(findTestObject(""Page_KiboEngage  Broadcast/span_Create New""))",Chrome 73.0.3683.86,,2019-04-03 12:11:32,2019-04-03 12:11:32,0.130s,PASSED
"click(findTestObject(""Page_KiboEngage  Broadcast/button_Create New Broadcast (1)""))",Chrome 73.0.3683.86,,2019-04-03 12:11:32,2019-04-03 12:11:32,0.167s,PASSED
delay(1),Chrome 73.0.3683.86,,2019-04-03 12:11:32,2019-04-03 12:11:33,1.002s,PASSED
"click(findTestObject(""Object Repository/Page_KiboEngage  Create Broadcast/div_Text""))",Chrome 73.0.3683.86,,2019-04-03 12:11:33,2019-04-03 12:11:33,0.087s,PASSED
delay(1),Chrome 73.0.3683.86,,2019-04-03 12:11:33,2019-04-03 12:11:34,1.002s,PASSED
"click(findTestObject(""Object Repository/Page_KiboEngage  Create Broadcast/h6_ Add Button""))",Chrome 73.0.3683.86,,2019-04-03 12:11:34,2019-04-03 12:11:34,0.103s,PASSED
"setText(findTestObject(""Object Repository/Page_KiboEngage  Create Broadcast/input_Button Title_form-control""), ""test"")",Chrome 73.0.3683.86,,2019-04-03 12:11:34,2019-04-03 12:11:34,0.112s,PASSED
"click(findTestObject(""Object Repository/Page_KiboEngage  Create Broadcast/h7_Open a webview""))",Chrome 73.0.3683.86,,2019-04-03 12:11:34,2019-04-03 12:11:34,0.087s,PASSED
"setText(findTestObject(""Object Repository/Page_KiboEngage  Create Broadcast/input_Url_form-control""), ""https://kiboengage.cloudkibo.com"")",Chrome 73.0.3683.86,,2019-04-03 12:11:34,2019-04-03 12:11:35,0.391s,PASSED
"click(findTestObject(""Object Repository/Page_KiboEngage  Create Broadcast/button_Done""))",Chrome 73.0.3683.86,,2019-04-03 12:11:35,2019-04-03 12:11:35,0.067s,PASSED
delay(1),Chrome 73.0.3683.86,,2019-04-03 12:11:35,2019-04-03 12:11:36,1.003s,PASSED
"click(findTestObject(""Object Repository/Page_KiboEngage  Create Broadcast/button_test""))",Chrome 73.0.3683.86,,2019-04-03 12:11:36,2019-04-03 12:11:36,0.089s,PASSED
delay(1),Chrome 73.0.3683.86,,2019-04-03 12:11:36,2019-04-03 12:11:37,1.005s,PASSED
"click(findTestObject(""Object Repository/Page_KiboEngage  Create Broadcast/strong_Edit Button""))",Chrome 73.0.3683.86,,2019-04-03 12:11:37,2019-04-03 12:11:37,0.074s,PASSED
"click(findTestObject(""Object Repository/Page_KiboEngage  Create Broadcast/button_Remove""))",Chrome 73.0.3683.86,,2019-04-03 12:11:37,2019-04-03 12:11:37,0.064s,PASSED
delay(1),Chrome 73.0.3683.86,,2019-04-03 12:11:37,2019-04-03 12:11:38,1.004s,PASSED
"click(findTestObject(""Object Repository/Page_KiboEngage  Create Broadcast/i_Broadcast Title_fa fa-times fa-stack-2x""))",Chrome 73.0.3683.86,,2019-04-03 12:11:38,2019-04-03 12:11:38,0.075s,PASSED
delay(1),Chrome 73.0.3683.86,,2019-04-03 12:11:38,2019-04-03 12:11:39,1.002s,PASSED
"click(findTestObject(""Object Repository/Page_KiboEngage  Create Broadcast/div_Card""))",Chrome 73.0.3683.86,,2019-04-03 12:11:39,2019-04-03 12:11:39,0.093s,PASSED
"click(findTestObject(""Object Repository/Page_KiboEngage  Create Broadcast/h6_ Add Button""))",Chrome 73.0.3683.86,,2019-04-03 12:11:39,2019-04-03 12:11:39,0.077s,PASSED
"setText(findTestObject(""Object Repository/Page_KiboEngage  Create Broadcast/input_Button Title_form-control""), ""test2"")",Chrome 73.0.3683.86,,2019-04-03 12:11:39,2019-04-03 12:11:39,0.118s,PASSED
"click(findTestObject(""Object Repository/Page_KiboEngage  Create Broadcast/h7_Open a webview""))",Chrome 73.0.3683.86,,2019-04-03 12:11:39,2019-04-03 12:11:40,0.066s,PASSED
"setText(findTestObject(""Object Repository/Page_KiboEngage  Create Broadcast/input_Url_form-control""), ""https://kiboengage.cloudkibo.com"")",Chrome 73.0.3683.86,,2019-04-03 12:11:40,2019-04-03 12:11:40,0.320s,PASSED
"click(findTestObject(""Object Repository/Page_KiboEngage  Create Broadcast/button_Done""))",Chrome 73.0.3683.86,,2019-04-03 12:11:40,2019-04-03 12:11:40,0.058s,PASSED
delay(1),Chrome 73.0.3683.86,,2019-04-03 12:11:40,2019-04-03 12:11:41,1.002s,PASSED
"click(findTestObject(""Object Repository/Page_KiboEngage  Create Broadcast/button_test2""))",Chrome 73.0.3683.86,,2019-04-03 12:11:41,2019-04-03 12:11:41,0.083s,PASSED
"click(findTestObject(""Object Repository/Page_KiboEngage  Create Broadcast/strong_Edit Button""))",Chrome 73.0.3683.86,,2019-04-03 12:11:41,2019-04-03 12:11:41,0.071s,PASSED
"click(findTestObject(""Object Repository/Page_KiboEngage  Create Broadcast/button_Remove""))",Chrome 73.0.3683.86,,2019-04-03 12:11:41,2019-04-03 12:11:41,0.072s,PASSED
"click(findTestObject(""Object Repository/Page_KiboEngage  Create Broadcast/i_Broadcast Title_fa fa-times fa-stack-2x_1""))",Chrome 73.0.3683.86,,2019-04-03 12:11:41,2019-04-03 12:11:41,0.074s,PASSED
delay(2),Chrome 73.0.3683.86,,2019-04-03 12:11:41,2019-04-03 12:11:43,2.002s,PASSED
"click(findTestObject(""Object Repository/Page_KiboEngage  Create Broadcast/div_Gallery""))",Chrome 73.0.3683.86,,2019-04-03 12:11:43,2019-04-03 12:11:43,0.134s,PASSED
"click(findTestObject(""Object Repository/Page_KiboEngage  Create Broadcast/h6_ Add Button""))",Chrome 73.0.3683.86,,2019-04-03 12:11:43,2019-04-03 12:11:43,0.082s,PASSED
"setText(findTestObject(""Object Repository/Page_KiboEngage  Create Broadcast/input_Button Title_form-control""), ""test3"")",Chrome 73.0.3683.86,,2019-04-03 12:11:43,2019-04-03 12:11:44,0.165s,PASSED
"click(findTestObject(""Object Repository/Page_KiboEngage  Create Broadcast/div_Open a webview""))",Chrome 73.0.3683.86,,2019-04-03 12:11:44,2019-04-03 12:11:44,0.081s,PASSED
"setText(findTestObject(""Object Repository/Page_KiboEngage  Create Broadcast/input_Url_form-control""), ""https://kiboengage.cloudkibo.com"")",Chrome 73.0.3683.86,,2019-04-03 12:11:44,2019-04-03 12:11:44,0.391s,PASSED
"click(findTestObject(""Object Repository/Page_KiboEngage  Create Broadcast/button_Done""))",Chrome 73.0.3683.86,,2019-04-03 12:11:44,2019-04-03 12:11:44,0.064s,PASSED
delay(1),Chrome 73.0.3683.86,,2019-04-03 12:11:44,2019-04-03 12:11:45,1.002s,PASSED
"click(findTestObject(""Object Repository/Page_KiboEngage  Create Broadcast/button_test3""))",Chrome 73.0.3683.86,,2019-04-03 12:11:45,2019-04-03 12:11:45,0.087s,PASSED
"click(findTestObject(""Object Repository/Page_KiboEngage  Create Broadcast/strong_Edit Button""))",Chrome 73.0.3683.86,,2019-04-03 12:11:45,2019-04-03 12:11:45,0.076s,PASSED
"click(findTestObject(""Object Repository/Page_KiboEngage  Create Broadcast/button_Remove""))",Chrome 73.0.3683.86,,2019-04-03 12:11:45,2019-04-03 12:11:45,0.077s,PASSED
"click(findTestObject(""Object Repository/Page_KiboEngage  Create Broadcast/i_Broadcast Title_fa fa-times fa-stack-2x_2""))",Chrome 73.0.3683.86,,2019-04-03 12:11:45,2019-04-03 12:11:45,0.068s,PASSED
delay(2),Chrome 73.0.3683.86,,2019-04-03 12:11:45,2019-04-03 12:11:47,2.002s,PASSED
"click(findTestObject(""Object Repository/Page_KiboEngage  Create Broadcast/div_List""))",Chrome 73.0.3683.86,,2019-04-03 12:11:47,2019-04-03 12:11:48,0.114s,PASSED
"click(findTestObject(""Object Repository/Page_KiboEngage  Create Broadcast/h6_ Add Button""))",Chrome 73.0.3683.86,,2019-04-03 12:11:48,2019-04-03 12:11:48,0.072s,PASSED
"setText(findTestObject(""Object Repository/Page_KiboEngage  Create Broadcast/input_Button Title_form-control""), ""test4"")",Chrome 73.0.3683.86,,2019-04-03 12:11:48,2019-04-03 12:11:48,0.128s,PASSED
"click(findTestObject(""Object Repository/Page_KiboEngage  Create Broadcast/h7_Open a webview""))",Chrome 73.0.3683.86,,2019-04-03 12:11:48,2019-04-03 12:11:48,0.069s,PASSED
"setText(findTestObject(""Object Repository/Page_KiboEngage  Create Broadcast/input_Url_form-control""), ""https://kiboengage.cloudkibo.com"")",Chrome 73.0.3683.86,,2019-04-03 12:11:48,2019-04-03 12:11:48,0.345s,PASSED
"click(findTestObject(""Object Repository/Page_KiboEngage  Create Broadcast/button_Done""))",Chrome 73.0.3683.86,,2019-04-03 12:11:48,2019-04-03 12:11:48,0.078s,PASSED
delay(1),Chrome 73.0.3683.86,,2019-04-03 12:11:48,2019-04-03 12:11:49,1.001s,PASSED
"click(findTestObject(""Object Repository/Page_KiboEngage  Create Broadcast/button_test4""))",Chrome 73.0.3683.86,,2019-04-03 12:11:49,2019-04-03 12:11:49,0.080s,PASSED
"click(findTestObject(""Object Repository/Page_KiboEngage  Create Broadcast/strong_Edit Button""))",Chrome 73.0.3683.86,,2019-04-03 12:11:49,2019-04-03 12:11:49,0.062s,PASSED
"click(findTestObject(""Object Repository/Page_KiboEngage  Create Broadcast/button_Remove""))",Chrome 73.0.3683.86,,2019-04-03 12:11:49,2019-04-03 12:11:49,0.081s,PASSED
,,,,,,
Test Cases/Webview/TC1086,Chrome 73.0.3683.86,Test link on Button Popover,2019-04-03 12:11:49,2019-04-03 12:12:37,47.317s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Login_Muzamil""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.86,,2019-04-03 12:11:50,2019-04-03 12:12:23,33.836s,PASSED
delay(2),Chrome 73.0.3683.86,,2019-04-03 12:12:23,2019-04-03 12:12:25,2.002s,PASSED
"click(findTestObject(""Page_KiboEngage  Dashboard/span_Broadcasting (1)""))",Chrome 73.0.3683.86,,2019-04-03 12:12:25,2019-04-03 12:12:26,0.118s,PASSED
delay(1),Chrome 73.0.3683.86,,2019-04-03 12:12:26,2019-04-03 12:12:27,1.002s,PASSED
"click(findTestObject(""Page_KiboEngage  Dashboard/span_Broadcasts""))",Chrome 73.0.3683.86,,2019-04-03 12:12:27,2019-04-03 12:12:27,0.107s,PASSED
delay(1),Chrome 73.0.3683.86,,2019-04-03 12:12:27,2019-04-03 12:12:28,1.003s,PASSED
"click(findTestObject(""Page_KiboEngage  Broadcast/span_Create New (1)""))",Chrome 73.0.3683.86,,2019-04-03 12:12:28,2019-04-03 12:12:28,0.148s,PASSED
delay(1),Chrome 73.0.3683.86,,2019-04-03 12:12:28,2019-04-03 12:12:29,1.001s,PASSED
"click(findTestObject(""Page_KiboEngage  Broadcast/button_Create New Broadcast (1) (1)""))",Chrome 73.0.3683.86,,2019-04-03 12:12:29,2019-04-03 12:12:29,0.150s,PASSED
delay(1),Chrome 73.0.3683.86,,2019-04-03 12:12:29,2019-04-03 12:12:30,1.002s,PASSED
"click(findTestObject(""Object Repository/Page_KiboEngage  Create Broadcast/div_Text (1)""))",Chrome 73.0.3683.86,,2019-04-03 12:12:30,2019-04-03 12:12:30,0.145s,PASSED
delay(1),Chrome 73.0.3683.86,,2019-04-03 12:12:30,2019-04-03 12:12:31,1.001s,PASSED
"click(findTestObject(""Object Repository/Page_KiboEngage  Create Broadcast/h6_ Add Button (1)""))",Chrome 73.0.3683.86,,2019-04-03 12:12:31,2019-04-03 12:12:31,0.117s,PASSED
delay(1),Chrome 73.0.3683.86,,2019-04-03 12:12:31,2019-04-03 12:12:32,1.002s,PASSED
"setText(findTestObject(""Object Repository/Page_KiboEngage  Create Broadcast/input_Button Title_form-control (1)""), ""test"")",Chrome 73.0.3683.86,,2019-04-03 12:12:32,2019-04-03 12:12:32,0.175s,PASSED
delay(1),Chrome 73.0.3683.86,,2019-04-03 12:12:32,2019-04-03 12:12:33,1.002s,PASSED
"click(findTestObject(""Object Repository/Page_KiboEngage  Create Broadcast/h7_Open a webview (1)""))",Chrome 73.0.3683.86,,2019-04-03 12:12:33,2019-04-03 12:12:33,0.079s,PASSED
