Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
survey,Chrome 73.0.3683.86,,2019-03-25 15:13:06,2019-03-25 15:18:46,5m - 39.722s,FAILED
,,,,,,
Test Cases/Survey Test Cases/TC0205,Chrome 73.0.3683.86,Test documentation link,2019-03-25 15:13:06,2019-03-25 15:13:48,41.474s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/survey""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.86,,2019-03-25 15:13:07,2019-03-25 15:13:48,41.152s,PASSED
"click(findTestObject(""Page_KiboPush  Survey/a_documentation""))",Chrome 73.0.3683.86,,2019-03-25 15:13:48,2019-03-25 15:13:48,0.125s,PASSED
,,,,,,
Test Cases/Survey Test Cases/TC0206,Chrome 73.0.3683.86,Test video tutorial,2019-03-25 15:13:48,2019-03-25 15:13:49,0.895s,FAILED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/survey""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.86,,2019-03-25 15:13:48,2019-03-25 15:13:49,0.823s,FAILED
,,,,,,
Test Cases/Survey Test Cases/TC0207,Chrome 73.0.3683.86,Test view survey,2019-03-25 15:13:49,2019-03-25 15:13:50,0.824s,FAILED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/survey""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.86,,2019-03-25 15:13:49,2019-03-25 15:13:50,0.710s,FAILED
,,,,,,
Test Cases/Survey Test Cases/TC0208,Chrome 73.0.3683.86,Test filter by n days,2019-03-25 15:13:50,2019-03-25 15:14:39,49.573s,ERROR
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/survey""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.86,,2019-03-25 15:13:50,2019-03-25 15:14:33,43.203s,PASSED
delay(3),Chrome 73.0.3683.86,,2019-03-25 15:14:33,2019-03-25 15:14:36,3.001s,PASSED
driver = getWebDriver(),Chrome 73.0.3683.86,,2019-03-25 15:14:36,2019-03-25 15:14:36,0.059s,PASSED
"Table = driver.findElement(By.xpath(""//table/tbody""))",Chrome 73.0.3683.86,,2019-03-25 15:14:36,2019-03-25 15:14:36,0.047s,PASSED
"rows_table = Table.findElements(By.tagName(""tr""))",Chrome 73.0.3683.86,,2019-03-25 15:14:36,2019-03-25 15:14:36,0.024s,PASSED
rows_count_before = rows_table.size(),Chrome 73.0.3683.86,,2019-03-25 15:14:36,2019-03-25 15:14:36,0.001s,PASSED
"setText(findTestObject(""Object Repository/Page_KiboPush  Survey/input_example-text-input""), ""2"")",Chrome 73.0.3683.86,,2019-03-25 15:14:36,2019-03-25 15:14:36,0.111s,PASSED
delay(3),Chrome 73.0.3683.86,,2019-03-25 15:14:36,2019-03-25 15:14:39,3.001s,PASSED
driver = getWebDriver(),Chrome 73.0.3683.86,,2019-03-25 15:14:39,2019-03-25 15:14:39,0.000s,PASSED
"Table = driver.findElement(By.xpath(""//table/tbody""))",Chrome 73.0.3683.86,,2019-03-25 15:14:39,2019-03-25 15:14:39,0.013s,ERROR
,,,,,,
Test Cases/Survey Test Cases/TC0209,Chrome 73.0.3683.86,Test pagination (next page),2019-03-25 15:14:39,2019-03-25 15:14:40,0.919s,FAILED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/survey""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.86,,2019-03-25 15:14:39,2019-03-25 15:14:40,0.791s,FAILED
,,,,,,
Test Cases/Survey Test Cases/TC0210,Chrome 73.0.3683.86,Test pagination (previous page),2019-03-25 15:14:40,2019-03-25 15:14:41,0.862s,FAILED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/survey""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.86,,2019-03-25 15:14:40,2019-03-25 15:14:41,0.753s,FAILED
,,,,,,
Test Cases/Survey Test Cases/TC0211,Chrome 73.0.3683.86,Test pagination (Jump to page n),2019-03-25 15:14:41,2019-03-25 15:14:42,0.906s,FAILED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/survey""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.86,,2019-03-25 15:14:41,2019-03-25 15:14:42,0.815s,FAILED
,,,,,,
