Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
poll,Chrome 73.0.3683.75,,2019-03-14 15:47:35,2019-03-14 16:00:02,12m - 27.144s,FAILED
,,,,,,
Test Cases/Poll Test Cases/TC0258,Chrome 73.0.3683.75,Test documentation link,2019-03-14 15:47:35,2019-03-14 15:48:17,41.550s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Polls""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.75,,2019-03-14 15:47:36,2019-03-14 15:48:17,41.237s,PASSED
"click(findTestObject(""Page_KiboPush  Dashboard/a_documentation (2) (1)""))",Chrome 73.0.3683.75,,2019-03-14 15:48:17,2019-03-14 15:48:17,0.091s,PASSED
,,,,,,
Test Cases/Poll Test Cases/TC0259,Chrome 73.0.3683.75,Test video tutorial,2019-03-14 15:48:17,2019-03-14 15:48:48,31.006s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Polls""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.75,,2019-03-14 15:48:17,2019-03-14 15:48:48,30.775s,PASSED
"click(findTestObject(""Object Repository/Page_KiboPush  Dashboard/a_video tutorial""))",Chrome 73.0.3683.75,,2019-03-14 15:48:48,2019-03-14 15:48:48,0.121s,PASSED
,,,,,,
Test Cases/Poll Test Cases/TC0260,Chrome 73.0.3683.75,Test view poll,2019-03-14 15:48:48,2019-03-14 15:49:21,32.533s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Polls""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.75,,2019-03-14 15:48:48,2019-03-14 15:49:19,31.355s,PASSED
delay(1),Chrome 73.0.3683.75,,2019-03-14 15:49:19,2019-03-14 15:49:20,1.002s,PASSED
driver = getWebDriver(),Chrome 73.0.3683.75,,2019-03-14 15:49:20,2019-03-14 15:49:20,0.008s,PASSED
"Table = driver.findElement(By.xpath(""//table/tbody""))",Chrome 73.0.3683.75,,2019-03-14 15:49:20,2019-03-14 15:49:21,0.030s,PASSED
"rows_table = Table.findElements(By.tagName(""tr""))",Chrome 73.0.3683.75,,2019-03-14 15:49:21,2019-03-14 15:49:21,0.020s,PASSED
rows_count = rows_table.size(),Chrome 73.0.3683.75,,2019-03-14 15:49:21,2019-03-14 15:49:21,0.001s,PASSED
"verifyGreaterThanOrEqual(rows_count, 1)",Chrome 73.0.3683.75,,2019-03-14 15:49:21,2019-03-14 15:49:21,0.005s,PASSED
,,,,,,
Test Cases/Poll Test Cases/TC0261,Chrome 73.0.3683.75,Test filter by n days,2019-03-14 15:49:21,2019-03-14 15:49:54,33.460s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Polls""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.75,,2019-03-14 15:49:21,2019-03-14 15:49:53,32.217s,PASSED
"setText(findTestObject(""Page_KiboPush  Survey/input_example-text-input""), ""5"")",Chrome 73.0.3683.75,,2019-03-14 15:49:53,2019-03-14 15:49:53,0.115s,PASSED
delay(1),Chrome 73.0.3683.75,,2019-03-14 15:49:53,2019-03-14 15:49:54,1.002s,PASSED
driver = getWebDriver(),Chrome 73.0.3683.75,,2019-03-14 15:49:54,2019-03-14 15:49:54,0.000s,PASSED
"Table = driver.findElement(By.xpath(""//table/tbody""))",Chrome 73.0.3683.75,,2019-03-14 15:49:54,2019-03-14 15:49:54,0.015s,PASSED
"rows_table = Table.findElements(By.tagName(""tr""))",Chrome 73.0.3683.75,,2019-03-14 15:49:54,2019-03-14 15:49:54,0.013s,PASSED
rows_count = rows_table.size(),Chrome 73.0.3683.75,,2019-03-14 15:49:54,2019-03-14 15:49:54,0.000s,PASSED
"verifyGreaterThanOrEqual(rows_count, 1)",Chrome 73.0.3683.75,,2019-03-14 15:49:54,2019-03-14 15:49:54,0.001s,PASSED
,,,,,,
Test Cases/Poll Test Cases/TC0262,Chrome 73.0.3683.75,Test pagination (next page),2019-03-14 15:49:54,2019-03-14 15:50:37,42.805s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Polls""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.75,,2019-03-14 15:49:54,2019-03-14 15:50:27,32.451s,PASSED
delay(5),Chrome 73.0.3683.75,,2019-03-14 15:50:27,2019-03-14 15:50:32,5.002s,PASSED
date_page1 = getFirstRowDate(),Chrome 73.0.3683.75,,2019-03-14 15:50:32,2019-03-14 15:50:32,0.000s,PASSED
driver = getWebDriver(),Chrome 73.0.3683.75,,2019-03-14 15:50:32,2019-03-14 15:50:32,0.001s,PASSED
try,Chrome 73.0.3683.75,,2019-03-14 15:50:32,2019-03-14 15:50:32,0.060s,PASSED
"click(findTestObject(""Object Repository/Page_KiboPush  Dashboard/a_next""))",Chrome 73.0.3683.75,,2019-03-14 15:50:32,2019-03-14 15:50:32,0.087s,PASSED
delay(5),Chrome 73.0.3683.75,,2019-03-14 15:50:32,2019-03-14 15:50:37,5.001s,PASSED
date_page2 = getFirstRowDate(),Chrome 73.0.3683.75,,2019-03-14 15:50:37,2019-03-14 15:50:37,0.000s,PASSED
driver = getWebDriver(),Chrome 73.0.3683.75,,2019-03-14 15:50:37,2019-03-14 15:50:37,0.001s,PASSED
try,Chrome 73.0.3683.75,,2019-03-14 15:50:37,2019-03-14 15:50:37,0.057s,PASSED
"dateFormat = new java.text.SimpleDateFormat(EEE MMM dd yyyy hh:mm aaa, java.util.Locale.ENGLISH)",Chrome 73.0.3683.75,,2019-03-14 15:50:37,2019-03-14 15:50:37,0.007s,PASSED
date1 = dateFormat.parse(date_page1),Chrome 73.0.3683.75,,2019-03-14 15:50:37,2019-03-14 15:50:37,0.001s,PASSED
date2 = dateFormat.parse(date_page2),Chrome 73.0.3683.75,,2019-03-14 15:50:37,2019-03-14 15:50:37,0.001s,PASSED
"verifyMatch(""1"", compareTo(date2).toString(), false)",Chrome 73.0.3683.75,,2019-03-14 15:50:37,2019-03-14 15:50:37,0.006s,PASSED
,,,,,,
Test Cases/Poll Test Cases/TC0263,Chrome 73.0.3683.75,Test pagination (previous page),2019-03-14 15:50:37,2019-03-14 15:51:19,42.366s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Polls""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.75,,2019-03-14 15:50:37,2019-03-14 15:51:12,34.931s,PASSED
delay(2),Chrome 73.0.3683.75,,2019-03-14 15:51:12,2019-03-14 15:51:14,2.001s,PASSED
"click(findTestObject(""Object Repository/Page_KiboPush  Dashboard/a_next (1)""))",Chrome 73.0.3683.75,,2019-03-14 15:51:14,2019-03-14 15:51:14,0.114s,PASSED
delay(2),Chrome 73.0.3683.75,,2019-03-14 15:51:14,2019-03-14 15:51:16,2.001s,PASSED
date_page1 = getFirstRowDate(),Chrome 73.0.3683.75,,2019-03-14 15:51:16,2019-03-14 15:51:16,0.000s,PASSED
driver = getWebDriver(),Chrome 73.0.3683.75,,2019-03-14 15:51:16,2019-03-14 15:51:16,0.001s,PASSED
try,Chrome 73.0.3683.75,,2019-03-14 15:51:16,2019-03-14 15:51:16,0.057s,PASSED
"click(findTestObject(""Object Repository/Page_KiboPush  Dashboard/a_previous""))",Chrome 73.0.3683.75,,2019-03-14 15:51:16,2019-03-14 15:51:16,0.100s,PASSED
delay(3),Chrome 73.0.3683.75,,2019-03-14 15:51:16,2019-03-14 15:51:19,3.001s,PASSED
date_page2 = getFirstRowDate(),Chrome 73.0.3683.75,,2019-03-14 15:51:19,2019-03-14 15:51:19,0.001s,PASSED
driver = getWebDriver(),Chrome 73.0.3683.75,,2019-03-14 15:51:19,2019-03-14 15:51:19,0.000s,PASSED
try,Chrome 73.0.3683.75,,2019-03-14 15:51:19,2019-03-14 15:51:19,0.047s,PASSED
"dateFormat = new java.text.SimpleDateFormat(EEE MMM dd yyyy hh:mm aaa, java.util.Locale.ENGLISH)",Chrome 73.0.3683.75,,2019-03-14 15:51:19,2019-03-14 15:51:19,0.000s,PASSED
date1 = dateFormat.parse(date_page1),Chrome 73.0.3683.75,,2019-03-14 15:51:19,2019-03-14 15:51:19,0.001s,PASSED
date2 = dateFormat.parse(date_page2),Chrome 73.0.3683.75,,2019-03-14 15:51:19,2019-03-14 15:51:19,0.000s,PASSED
"verifyMatch(""-1"", compareTo(date2).toString(), false)",Chrome 73.0.3683.75,,2019-03-14 15:51:19,2019-03-14 15:51:19,0.001s,PASSED
,,,,,,
Test Cases/Poll Test Cases/TC0264,Chrome 73.0.3683.75,Test pagination (Jump to page n),2019-03-14 15:51:19,2019-03-14 15:52:01,41.375s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Polls""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.75,,2019-03-14 15:51:19,2019-03-14 15:51:54,35.058s,PASSED
delay(3),Chrome 73.0.3683.75,,2019-03-14 15:51:54,2019-03-14 15:51:57,3.001s,PASSED
date_page1 = getFirstRowDate(),Chrome 73.0.3683.75,,2019-03-14 15:51:57,2019-03-14 15:51:57,0.000s,PASSED
driver = getWebDriver(),Chrome 73.0.3683.75,,2019-03-14 15:51:57,2019-03-14 15:51:57,0.000s,PASSED
try,Chrome 73.0.3683.75,,2019-03-14 15:51:57,2019-03-14 15:51:57,0.057s,PASSED
"click(findTestObject(""Object Repository/Page_KiboPush  Dashboard/a_2""))",Chrome 73.0.3683.75,,2019-03-14 15:51:57,2019-03-14 15:51:57,0.092s,PASSED
delay(3),Chrome 73.0.3683.75,,2019-03-14 15:51:57,2019-03-14 15:52:00,3.002s,PASSED
date_page2 = getFirstRowDate(),Chrome 73.0.3683.75,,2019-03-14 15:52:00,2019-03-14 15:52:00,0.000s,PASSED
driver = getWebDriver(),Chrome 73.0.3683.75,,2019-03-14 15:52:00,2019-03-14 15:52:00,0.000s,PASSED
try,Chrome 73.0.3683.75,,2019-03-14 15:52:00,2019-03-14 15:52:01,0.063s,PASSED
"dateFormat = new java.text.SimpleDateFormat(EEE MMM dd yyyy hh:mm aaa, java.util.Locale.ENGLISH)",Chrome 73.0.3683.75,,2019-03-14 15:52:01,2019-03-14 15:52:01,0.001s,PASSED
date1 = dateFormat.parse(date_page1),Chrome 73.0.3683.75,,2019-03-14 15:52:01,2019-03-14 15:52:01,0.000s,PASSED
date2 = dateFormat.parse(date_page2),Chrome 73.0.3683.75,,2019-03-14 15:52:01,2019-03-14 15:52:01,0.001s,PASSED
"verifyMatch(""1"", compareTo(date2).toString(), false)",Chrome 73.0.3683.75,,2019-03-14 15:52:01,2019-03-14 15:52:01,0.001s,PASSED
,,,,,,
Test Cases/Poll Test Cases/TC0265,Chrome 73.0.3683.75,Test create poll button,2019-03-14 15:52:01,2019-03-14 15:52:35,34.755s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Polls""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.75,,2019-03-14 15:52:01,2019-03-14 15:52:35,34.482s,PASSED
"click(findTestObject(""Object Repository/Page_KiboEngage  Polls/button_Create New""))",Chrome 73.0.3683.75,,2019-03-14 15:52:35,2019-03-14 15:52:35,0.116s,PASSED
"click(findTestObject(""Object Repository/Page_KiboEngage  Polls/h3_Create Poll""))",Chrome 73.0.3683.75,,2019-03-14 15:52:35,2019-03-14 15:52:35,0.090s,PASSED
,,,,,,
Test Cases/Poll Test Cases/TC0266,Chrome 73.0.3683.75,Test create poll button (From poll template),2019-03-14 15:52:35,2019-03-14 15:53:09,34.110s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Polls""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.75,,2019-03-14 15:52:35,2019-03-14 15:53:07,31.512s,PASSED
"click(findTestObject(""Page_KiboEngage  Polls/button_Create New""))",Chrome 73.0.3683.75,,2019-03-14 15:53:07,2019-03-14 15:53:07,0.109s,PASSED
"click(findTestObject(""Page_KiboPush  Dashboard/a_Use Template""))",Chrome 73.0.3683.75,,2019-03-14 15:53:07,2019-03-14 15:53:07,0.122s,PASSED
delay(2),Chrome 73.0.3683.75,,2019-03-14 15:53:07,2019-03-14 15:53:09,2.004s,PASSED
"click(findTestObject(""Page_KiboEngage  Show Templates/a_Create New Poll (3)""))",Chrome 73.0.3683.75,,2019-03-14 15:53:09,2019-03-14 15:53:09,0.204s,PASSED
"click(findTestObject(""Page_KiboPush  Create Poll/h3_Create Poll (2)""))",Chrome 73.0.3683.75,,2019-03-14 15:53:09,2019-03-14 15:53:09,0.082s,PASSED
,,,,,,
