Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
poll,Chrome 73.0.3683.86,,2019-04-17 12:17:54,2019-04-17 12:40:31,22m - 36.975s,FAILED
,,,,,,
Test Cases/Poll Test Cases/TC0258,Chrome 73.0.3683.86,Test documentation link,2019-04-17 12:17:54,2019-04-17 12:18:43,48.673s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Polls""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.86,,2019-04-17 12:17:54,2019-04-17 12:18:43,48.338s,PASSED
"click(findTestObject(""Page_KiboPush  Dashboard/a_documentation (2) (1)""))",Chrome 73.0.3683.86,,2019-04-17 12:18:43,2019-04-17 12:18:43,0.110s,PASSED
,,,,,,
Test Cases/Poll Test Cases/TC0259,Chrome 73.0.3683.86,Test video tutorial,2019-04-17 12:18:43,2019-04-17 12:19:29,46.083s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Polls""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.86,,2019-04-17 12:18:43,2019-04-17 12:19:29,45.868s,PASSED
"click(findTestObject(""Object Repository/Page_KiboPush  Dashboard/a_video tutorial""))",Chrome 73.0.3683.86,,2019-04-17 12:19:29,2019-04-17 12:19:29,0.121s,PASSED
,,,,,,
Test Cases/Poll Test Cases/TC0260,Chrome 73.0.3683.86,Test view poll,2019-04-17 12:19:29,2019-04-17 12:20:13,44.266s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Polls""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.86,,2019-04-17 12:19:29,2019-04-17 12:20:12,43.054s,PASSED
delay(1),Chrome 73.0.3683.86,,2019-04-17 12:20:12,2019-04-17 12:20:13,1.003s,PASSED
driver = getWebDriver(),Chrome 73.0.3683.86,,2019-04-17 12:20:13,2019-04-17 12:20:13,0.009s,PASSED
"Table = driver.findElement(By.xpath(""//table/tbody""))",Chrome 73.0.3683.86,,2019-04-17 12:20:13,2019-04-17 12:20:13,0.028s,PASSED
"rows_table = Table.findElements(By.tagName(""tr""))",Chrome 73.0.3683.86,,2019-04-17 12:20:13,2019-04-17 12:20:13,0.020s,PASSED
rows_count = rows_table.size(),Chrome 73.0.3683.86,,2019-04-17 12:20:13,2019-04-17 12:20:13,0.001s,PASSED
"verifyGreaterThanOrEqual(rows_count, 1)",Chrome 73.0.3683.86,,2019-04-17 12:20:13,2019-04-17 12:20:13,0.006s,PASSED
,,,,,,
Test Cases/Poll Test Cases/TC0261,Chrome 73.0.3683.86,Test filter by n days,2019-04-17 12:20:13,2019-04-17 12:20:53,40.208s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Polls""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.86,,2019-04-17 12:20:13,2019-04-17 12:20:52,38.975s,PASSED
"setText(findTestObject(""Page_KiboPush  Survey/input_example-text-input""), ""5"")",Chrome 73.0.3683.86,,2019-04-17 12:20:52,2019-04-17 12:20:52,0.094s,PASSED
delay(1),Chrome 73.0.3683.86,,2019-04-17 12:20:52,2019-04-17 12:20:53,1.002s,PASSED
driver = getWebDriver(),Chrome 73.0.3683.86,,2019-04-17 12:20:53,2019-04-17 12:20:53,0.001s,PASSED
"Table = driver.findElement(By.xpath(""//table/tbody""))",Chrome 73.0.3683.86,,2019-04-17 12:20:53,2019-04-17 12:20:53,0.017s,PASSED
"rows_table = Table.findElements(By.tagName(""tr""))",Chrome 73.0.3683.86,,2019-04-17 12:20:53,2019-04-17 12:20:53,0.012s,PASSED
rows_count = rows_table.size(),Chrome 73.0.3683.86,,2019-04-17 12:20:53,2019-04-17 12:20:53,0.001s,PASSED
"verifyGreaterThanOrEqual(rows_count, 1)",Chrome 73.0.3683.86,,2019-04-17 12:20:53,2019-04-17 12:20:53,0.001s,PASSED
,,,,,,
Test Cases/Poll Test Cases/TC0262,Chrome 73.0.3683.86,Test pagination (next page),2019-04-17 12:20:53,2019-04-17 12:21:27,34.194s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Polls""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.86,,2019-04-17 12:20:53,2019-04-17 12:21:27,34.102s,PASSED
,,,,,,
Test Cases/Poll Test Cases/TC0263,Chrome 73.0.3683.86,Test pagination (previous page),2019-04-17 12:21:27,2019-04-17 12:22:01,33.424s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Polls""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.86,,2019-04-17 12:21:27,2019-04-17 12:22:01,33.316s,PASSED
,,,,,,
Test Cases/Poll Test Cases/TC0264,Chrome 73.0.3683.86,Test pagination (Jump to page n),2019-04-17 12:22:01,2019-04-17 12:22:35,34.255s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Polls""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.86,,2019-04-17 12:22:01,2019-04-17 12:22:35,34.136s,PASSED
,,,,,,
Test Cases/Poll Test Cases/TC0265,Chrome 73.0.3683.86,Test create poll button,2019-04-17 12:22:35,2019-04-17 12:23:13,37.805s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Polls""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.86,,2019-04-17 12:22:35,2019-04-17 12:23:13,37.502s,PASSED
"click(findTestObject(""Object Repository/Page_KiboEngage  Polls/button_Create New""))",Chrome 73.0.3683.86,,2019-04-17 12:23:13,2019-04-17 12:23:13,0.130s,PASSED
"click(findTestObject(""Object Repository/Page_KiboEngage  Polls/h3_Create Poll""))",Chrome 73.0.3683.86,,2019-04-17 12:23:13,2019-04-17 12:23:13,0.112s,PASSED
,,,,,,
Test Cases/Poll Test Cases/TC0266,Chrome 73.0.3683.86,Test create poll button (From poll template),2019-04-17 12:23:13,2019-04-17 12:23:52,38.650s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Polls""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.86,,2019-04-17 12:23:13,2019-04-17 12:23:47,34.064s,PASSED
"click(findTestObject(""Page_KiboEngage  Polls/button_Create New""))",Chrome 73.0.3683.86,,2019-04-17 12:23:47,2019-04-17 12:23:47,0.090s,PASSED
"click(findTestObject(""Page_KiboPush  Dashboard/a_Use Template""))",Chrome 73.0.3683.86,,2019-04-17 12:23:47,2019-04-17 12:23:47,0.106s,PASSED
delay(2),Chrome 73.0.3683.86,,2019-04-17 12:23:47,2019-04-17 12:23:49,2.002s,PASSED
"click(findTestObject(""Page_KiboEngage  Show Templates/a_Create New Poll (3) (1)""))",Chrome 73.0.3683.86,,2019-04-17 12:23:49,2019-04-17 12:23:49,0.143s,PASSED
delay(2),Chrome 73.0.3683.86,,2019-04-17 12:23:49,2019-04-17 12:23:51,2.002s,PASSED
"click(findTestObject(""Page_KiboEngage  Create Poll/label_Ask something (1)""))",Chrome 73.0.3683.86,,2019-04-17 12:23:51,2019-04-17 12:23:52,0.068s,PASSED
,,,,,,
Test Cases/Poll Test Cases/TC0267,Chrome 73.0.3683.86,Test list of poll templates,2019-04-17 12:23:52,2019-04-17 12:25:17,1m - 25.902s,FAILED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Polls""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.86,,2019-04-17 12:23:52,2019-04-17 12:25:17,1m - 25.815s,FAILED
,,,,,,
Test Cases/Poll Test Cases/TC0269,Chrome 73.0.3683.86,Test use template,2019-04-17 12:25:17,2019-04-17 12:25:57,39.133s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Polls""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.86,,2019-04-17 12:25:17,2019-04-17 12:25:57,39.068s,PASSED
,,,,,,
Test Cases/Poll Test Cases/TC0270,Chrome 73.0.3683.86,Test create poll and save,2019-04-17 12:25:57,2019-04-17 12:26:39,42.526s,FAILED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Polls""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.86,,2019-04-17 12:25:57,2019-04-17 12:26:39,42.472s,FAILED
,,,,,,
Test Cases/Poll Test Cases/TC0272,Chrome 73.0.3683.86,Test create poll with empty fields,2019-04-17 12:26:39,2019-04-17 12:27:32,52.971s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Polls""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.86,,2019-04-17 12:26:39,2019-04-17 12:27:28,48.589s,PASSED
"click(findTestObject(""Page_KiboPush  Dashboard/span_Create New (1)""))",Chrome 73.0.3683.86,,2019-04-17 12:27:28,2019-04-17 12:27:28,0.089s,PASSED
"click(findTestObject(""Page_KiboPush  Dashboard/button_Create New Poll (1) (1)""))",Chrome 73.0.3683.86,,2019-04-17 12:27:28,2019-04-17 12:27:28,0.182s,PASSED
delay(2),Chrome 73.0.3683.86,,2019-04-17 12:27:28,2019-04-17 12:27:30,2.002s,PASSED
"scrollToPosition(0, 0)",Chrome 73.0.3683.86,,2019-04-17 12:27:30,2019-04-17 12:27:30,0.016s,PASSED
delay(2),Chrome 73.0.3683.86,,2019-04-17 12:27:30,2019-04-17 12:27:32,2.002s,PASSED
"verifyElementNotClickable(findTestObject(""Object Repository/Page_KiboEngage  Create Poll/button_Next""))",Chrome 73.0.3683.86,,2019-04-17 12:27:32,2019-04-17 12:27:32,0.033s,PASSED
,,,,,,
Test Cases/Poll Test Cases/TC0273,Chrome 73.0.3683.86,Test create poll with question only,2019-04-17 12:27:32,2019-04-17 12:28:20,48.338s,FAILED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Polls""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.86,,2019-04-17 12:27:32,2019-04-17 12:28:20,48.276s,FAILED
,,,,,,
Test Cases/Poll Test Cases/TC0274,Chrome 73.0.3683.86,Test create poll with title and one response,2019-04-17 12:28:20,2019-04-17 12:29:01,40.767s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Polls""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.86,,2019-04-17 12:28:20,2019-04-17 12:28:57,36.091s,PASSED
"click(findTestObject(""Page_KiboPush  Dashboard/span_Create New (1)""))",Chrome 73.0.3683.86,,2019-04-17 12:28:57,2019-04-17 12:28:57,0.110s,PASSED
"click(findTestObject(""Page_KiboPush  Dashboard/button_Create New Poll (1) (1)""))",Chrome 73.0.3683.86,,2019-04-17 12:28:57,2019-04-17 12:28:57,0.226s,PASSED
delay(2),Chrome 73.0.3683.86,,2019-04-17 12:28:57,2019-04-17 12:28:59,2.001s,PASSED
"setText(findTestObject(""Page_KiboPush  Create Poll/textarea_form-control""), ""h"")",Chrome 73.0.3683.86,,2019-04-17 12:28:59,2019-04-17 12:28:59,0.106s,PASSED
"setText(findTestObject(""Page_KiboPush  Create Poll/input_form-control""), ""hello"")",Chrome 73.0.3683.86,,2019-04-17 12:28:59,2019-04-17 12:28:59,0.139s,PASSED
"scrollToPosition(0, 0)",Chrome 73.0.3683.86,,2019-04-17 12:28:59,2019-04-17 12:28:59,0.009s,PASSED
delay(2),Chrome 73.0.3683.86,,2019-04-17 12:28:59,2019-04-17 12:29:01,2.002s,PASSED
"verifyElementNotClickable(findTestObject(""Object Repository/Page_KiboEngage  Create Poll/button_Next""))",Chrome 73.0.3683.86,,2019-04-17 12:29:01,2019-04-17 12:29:01,0.028s,PASSED
,,,,,,
Test Cases/Poll Test Cases/TC0275,Chrome 73.0.3683.86,Test create poll with title and two responses,2019-04-17 12:29:01,2019-04-17 12:29:50,48.509s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Polls""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.86,,2019-04-17 12:29:01,2019-04-17 12:29:45,43.759s,PASSED
"click(findTestObject(""Page_KiboPush  Dashboard/span_Create New (1)""))",Chrome 73.0.3683.86,,2019-04-17 12:29:45,2019-04-17 12:29:45,0.095s,PASSED
"click(findTestObject(""Page_KiboPush  Dashboard/button_Create New Poll (1) (1)""))",Chrome 73.0.3683.86,,2019-04-17 12:29:45,2019-04-17 12:29:45,0.219s,PASSED
delay(2),Chrome 73.0.3683.86,,2019-04-17 12:29:45,2019-04-17 12:29:47,2.002s,PASSED
"setText(findTestObject(""Page_KiboPush  Create Poll/textarea_form-control""), ""h"")",Chrome 73.0.3683.86,,2019-04-17 12:29:47,2019-04-17 12:29:47,0.084s,PASSED
"setText(findTestObject(""Page_KiboPush  Create Poll/input_form-control""), ""hi"")",Chrome 73.0.3683.86,,2019-04-17 12:29:47,2019-04-17 12:29:48,0.099s,PASSED
"setText(findTestObject(""Page_KiboPush  Create Poll/input_form-control_1""), ""hello"")",Chrome 73.0.3683.86,,2019-04-17 12:29:48,2019-04-17 12:29:48,0.121s,PASSED
"scrollToPosition(0, 0)",Chrome 73.0.3683.86,,2019-04-17 12:29:48,2019-04-17 12:29:48,0.018s,PASSED
delay(2),Chrome 73.0.3683.86,,2019-04-17 12:29:48,2019-04-17 12:29:50,2.001s,PASSED
"verifyElementNotClickable(findTestObject(""Object Repository/Page_KiboEngage  Create Poll/button_Next""))",Chrome 73.0.3683.86,,2019-04-17 12:29:50,2019-04-17 12:29:50,0.031s,PASSED
,,,,,,
Test Cases/Poll Test Cases/TC0276,Chrome 73.0.3683.86,Test cancel button,2019-04-17 12:29:50,2019-04-17 12:30:31,41.791s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Polls""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.86,,2019-04-17 12:29:50,2019-04-17 12:30:28,38.303s,PASSED
"click(findTestObject(""Page_KiboPush  Dashboard/span_Create New (1)""))",Chrome 73.0.3683.86,,2019-04-17 12:30:28,2019-04-17 12:30:28,0.089s,PASSED
"click(findTestObject(""Page_KiboPush  Dashboard/button_Create New Poll (1) (1)""))",Chrome 73.0.3683.86,,2019-04-17 12:30:28,2019-04-17 12:30:28,0.176s,PASSED
delay(1),Chrome 73.0.3683.86,,2019-04-17 12:30:28,2019-04-17 12:30:29,1.001s,PASSED
delay(2),Chrome 73.0.3683.86,,2019-04-17 12:30:29,2019-04-17 12:30:31,2.002s,PASSED
"click(findTestObject(""Page_KiboPush  Create Poll/a_Cancel""))",Chrome 73.0.3683.86,,2019-04-17 12:30:31,2019-04-17 12:30:31,0.090s,PASSED
"scrollToPosition(0, 0)",Chrome 73.0.3683.86,,2019-04-17 12:30:31,2019-04-17 12:30:31,0.011s,PASSED
"click(findTestObject(""Page_KiboPush  Create Poll/h3_Polls""))",Chrome 73.0.3683.86,,2019-04-17 12:30:31,2019-04-17 12:30:31,0.052s,PASSED
,,,,,,
Test Cases/Poll Test Cases/TC0283,Chrome 73.0.3683.86,Test See Segmentation Here link,2019-04-17 12:30:31,2019-04-17 12:31:17,45.164s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Polls""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.86,,2019-04-17 12:30:32,2019-04-17 12:31:07,35.882s,PASSED
"click(findTestObject(""Page_KiboPush  Dashboard/span_Create New (1) (3)""))",Chrome 73.0.3683.86,,2019-04-17 12:31:07,2019-04-17 12:31:08,0.093s,PASSED
"click(findTestObject(""Page_KiboPush  Dashboard/button_Create New Poll (1) (1) (3)""))",Chrome 73.0.3683.86,,2019-04-17 12:31:08,2019-04-17 12:31:08,0.178s,PASSED
delay(2),Chrome 73.0.3683.86,,2019-04-17 12:31:08,2019-04-17 12:31:10,2.001s,PASSED
"setText(findTestObject(""Page_KiboPush  Create Poll/textarea_form-control""), ""h"")",Chrome 73.0.3683.86,,2019-04-17 12:31:10,2019-04-17 12:31:10,0.121s,PASSED
"setText(findTestObject(""Object Repository/Page_KiboEngage  Create Poll/input_Response1_form-control""), ""1"")",Chrome 73.0.3683.86,,2019-04-17 12:31:10,2019-04-17 12:31:10,0.198s,PASSED
"setText(findTestObject(""Object Repository/Page_KiboEngage  Create Poll/input_Response2_form-control""), ""2"")",Chrome 73.0.3683.86,,2019-04-17 12:31:10,2019-04-17 12:31:10,0.151s,PASSED
"setText(findTestObject(""Object Repository/Page_KiboEngage  Create Poll/input_Response3_form-control (1)""), ""3"")",Chrome 73.0.3683.86,,2019-04-17 12:31:10,2019-04-17 12:31:10,0.178s,PASSED
delay(2),Chrome 73.0.3683.86,,2019-04-17 12:31:10,2019-04-17 12:31:12,2.002s,PASSED
"click(findTestObject(""Object Repository/Page_KiboEngage  Create Poll/button_Next (1)""))",Chrome 73.0.3683.86,,2019-04-17 12:31:12,2019-04-17 12:31:12,0.102s,PASSED
delay(2),Chrome 73.0.3683.86,,2019-04-17 12:31:12,2019-04-17 12:31:14,2.001s,PASSED
"click(findTestObject(""Object Repository/Page_KiboEngage  Create Poll/a_See Segmentation Here""))",Chrome 73.0.3683.86,,2019-04-17 12:31:14,2019-04-17 12:31:15,0.105s,PASSED
delay(2),Chrome 73.0.3683.86,,2019-04-17 12:31:15,2019-04-17 12:31:17,2.001s,PASSED
"click(findTestObject(""Page_KiboEngage  Segmented Lists/h3_Subscribers Segmentation Lists (2)""))",Chrome 73.0.3683.86,,2019-04-17 12:31:17,2019-04-17 12:31:17,0.057s,PASSED
,,,,,,
Test Cases/Poll Test Cases/TC0285,Chrome 73.0.3683.86,Test view button in polls list,2019-04-17 12:31:17,2019-04-17 12:31:54,36.899s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Polls""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.86,,2019-04-17 12:31:17,2019-04-17 12:31:53,36.686s,PASSED
"click(findTestObject(""Page_KiboPush  Dashboard/button_View (1)""))",Chrome 73.0.3683.86,,2019-04-17 12:31:53,2019-04-17 12:31:53,0.090s,PASSED
"scrollToPosition(0, 0)",Chrome 73.0.3683.86,,2019-04-17 12:31:53,2019-04-17 12:31:53,0.011s,PASSED
"click(findTestObject(""Object Repository/Page_KiboPush  View Poll/h3_View Poll""))",Chrome 73.0.3683.86,,2019-04-17 12:31:53,2019-04-17 12:31:54,0.057s,PASSED
,,,,,,
Test Cases/Poll Test Cases/TC0286,Chrome 73.0.3683.86,Test back button in view poll,2019-04-17 12:31:54,2019-04-17 12:32:47,53.396s,PASSED
"callTestCase(findTestCase(""Poll Test Cases/TC0285""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.86,,2019-04-17 12:31:54,2019-04-17 12:32:47,53.201s,PASSED
"click(findTestObject(""Object Repository/Page_KiboPush  View Poll/a_Back""))",Chrome 73.0.3683.86,,2019-04-17 12:32:47,2019-04-17 12:32:47,0.081s,PASSED
"scrollToPosition(0, 0)",Chrome 73.0.3683.86,,2019-04-17 12:32:47,2019-04-17 12:32:47,0.006s,PASSED
"click(findTestObject(""Object Repository/Page_KiboPush  View Poll/h3_Polls""))",Chrome 73.0.3683.86,,2019-04-17 12:32:47,2019-04-17 12:32:47,0.056s,PASSED
,,,,,,
Test Cases/Poll Test Cases/TC0288,Chrome 73.0.3683.86,Test delete button in polls list,2019-04-17 12:32:47,2019-04-17 12:34:03,1m - 16.366s,FAILED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Polls""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.86,,2019-04-17 12:32:47,2019-04-17 12:33:32,45.356s,PASSED
"click(findTestObject(""Page_KiboPush  Dashboard/button_Delete (8)""))",Chrome 73.0.3683.86,,2019-04-17 12:33:32,2019-04-17 12:33:32,0.091s,PASSED
"click(findTestObject(""Page_KiboPush  Dashboard/div_Poll deleted successfully (2)""))",Chrome 73.0.3683.86,,2019-04-17 12:33:32,2019-04-17 12:34:03,30.870s,FAILED
,,,,,,
Test Cases/Poll Test Cases/TC0289,Chrome 73.0.3683.86,Test report button in polls list,2019-04-17 12:34:03,2019-04-17 12:34:51,47.598s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Polls""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.86,,2019-04-17 12:34:03,2019-04-17 12:34:51,47.371s,PASSED
"click(findTestObject(""Object Repository/Page_KiboPush  Dashboard/button_Report""))",Chrome 73.0.3683.86,,2019-04-17 12:34:51,2019-04-17 12:34:51,0.099s,PASSED
"scrollToPosition(0, 0)",Chrome 73.0.3683.86,,2019-04-17 12:34:51,2019-04-17 12:34:51,0.008s,PASSED
"click(findTestObject(""Object Repository/Page_KiboPush  Dashboard/h3_Poll Report""))",Chrome 73.0.3683.86,,2019-04-17 12:34:51,2019-04-17 12:34:51,0.058s,PASSED
,,,,,,
Test Cases/Poll Test Cases/TC0290,Chrome 73.0.3683.86,Test back button in poll report,2019-04-17 12:34:51,2019-04-17 12:35:33,42.238s,PASSED
"callTestCase(findTestCase(""Poll Test Cases/TC0289""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.86,,2019-04-17 12:34:51,2019-04-17 12:35:33,42.012s,PASSED
"click(findTestObject(""Page_KiboPush  Dashboard/a_Back (5)""))",Chrome 73.0.3683.86,,2019-04-17 12:35:33,2019-04-17 12:35:33,0.082s,PASSED
"scrollToPosition(0, 0)",Chrome 73.0.3683.86,,2019-04-17 12:35:33,2019-04-17 12:35:33,0.009s,PASSED
"click(findTestObject(""Page_KiboPush  Dashboard/h3_Manage Polls (1)""))",Chrome 73.0.3683.86,,2019-04-17 12:35:33,2019-04-17 12:35:33,0.046s,PASSED
,,,,,,
Test Cases/Poll Test Cases/TC11046,Chrome 73.0.3683.86,,2019-04-17 12:35:33,2019-04-17 12:36:13,39.446s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Polls""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.86,,2019-04-17 12:35:33,2019-04-17 12:36:13,39.389s,PASSED
,,,,,,
Test Cases/Poll Test Cases/TC11047,Chrome 73.0.3683.86,,2019-04-17 12:36:13,2019-04-17 12:37:36,1m - 22.974s,FAILED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Polls""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.86,,2019-04-17 12:36:13,2019-04-17 12:37:00,46.877s,PASSED
"click(findTestObject(""Page_KiboPush  Dashboard/span_Create New (1)""))",Chrome 73.0.3683.86,,2019-04-17 12:37:00,2019-04-17 12:37:00,0.080s,PASSED
