Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Comment Capture,Chrome 73.0.3683.75,,2019-04-19 16:28:13,2019-04-19 16:30:14,2m - 0.902s,PASSED
,,,,,,
Test Cases/s-sidebar_navigation/individualAccount/openWindow,Chrome 73.0.3683.75,,2019-04-19 16:28:13,2019-04-19 16:28:15,1.607s,PASSED
"openBrowser("""")",Chrome 73.0.3683.75,,2019-04-19 16:28:13,2019-04-19 16:28:15,1.266s,PASSED
maximizeWindow(),Chrome 73.0.3683.75,,2019-04-19 16:28:15,2019-04-19 16:28:15,0.143s,PASSED
,,,,,,
Test Cases/Comment Capture TestCases/TC0505,Chrome 73.0.3683.75,Test documentation link,2019-04-19 16:28:15,2019-04-19 16:29:07,51.778s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Faizan_production_login_kiboengage""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.75,,2019-04-19 16:28:15,2019-04-19 16:29:01,46.087s,PASSED
"click(findTestObject(""Page_KiboPush  Dashboard/span_Growth Tools""))",Chrome 73.0.3683.75,,2019-04-19 16:29:01,2019-04-19 16:29:01,0.100s,PASSED
delay(1),Chrome 73.0.3683.75,,2019-04-19 16:29:01,2019-04-19 16:29:02,1.002s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Comment capture""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.75,,2019-04-19 16:29:02,2019-04-19 16:29:04,1.428s,PASSED
delay(3),Chrome 73.0.3683.75,,2019-04-19 16:29:04,2019-04-19 16:29:07,3.002s,PASSED
,,,,,,
Test Cases/Comment Capture TestCases/TC0507,Chrome 73.0.3683.75,Test view comment capture,2019-04-19 16:29:07,2019-04-19 16:29:13,6.509s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Comment capture""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.75,,2019-04-19 16:29:07,2019-04-19 16:29:08,1.309s,PASSED
delay(5),Chrome 73.0.3683.75,,2019-04-19 16:29:08,2019-04-19 16:29:13,5.003s,PASSED
