Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
poll,Chrome 73.0.3683.86,,2019-03-27 11:25:23,2019-03-27 11:46:18,20m - 55.347s,ERROR
,,,,,,
Test Cases/Poll Test Cases/TC0258,Chrome 73.0.3683.86,Test documentation link,2019-03-27 11:25:23,2019-03-27 11:26:04,41.379s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Polls""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.86,,2019-03-27 11:25:23,2019-03-27 11:26:04,41.046s,PASSED
"click(findTestObject(""Page_KiboPush  Dashboard/a_documentation (2) (1)""))",Chrome 73.0.3683.86,,2019-03-27 11:26:04,2019-03-27 11:26:04,0.128s,PASSED
,,,,,,
Test Cases/Poll Test Cases/TC0259,Chrome 73.0.3683.86,Test video tutorial,2019-03-27 11:26:04,2019-03-27 11:26:48,43.801s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Polls""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.86,,2019-03-27 11:26:04,2019-03-27 11:26:48,43.552s,PASSED
"click(findTestObject(""Object Repository/Page_KiboPush  Dashboard/a_video tutorial""))",Chrome 73.0.3683.86,,2019-03-27 11:26:48,2019-03-27 11:26:48,0.104s,PASSED
,,,,,,
Test Cases/Poll Test Cases/TC0260,Chrome 73.0.3683.86,Test view poll,2019-03-27 11:26:48,2019-03-27 11:27:29,41.419s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Polls""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.86,,2019-03-27 11:26:48,2019-03-27 11:27:28,40.164s,PASSED
delay(1),Chrome 73.0.3683.86,,2019-03-27 11:27:28,2019-03-27 11:27:29,1.003s,PASSED
driver = getWebDriver(),Chrome 73.0.3683.86,,2019-03-27 11:27:29,2019-03-27 11:27:29,0.021s,PASSED
"Table = driver.findElement(By.xpath(""//table/tbody""))",Chrome 73.0.3683.86,,2019-03-27 11:27:29,2019-03-27 11:27:29,0.040s,PASSED
"rows_table = Table.findElements(By.tagName(""tr""))",Chrome 73.0.3683.86,,2019-03-27 11:27:29,2019-03-27 11:27:29,0.029s,PASSED
rows_count = rows_table.size(),Chrome 73.0.3683.86,,2019-03-27 11:27:29,2019-03-27 11:27:29,0.001s,PASSED
"verifyGreaterThanOrEqual(rows_count, 1)",Chrome 73.0.3683.86,,2019-03-27 11:27:29,2019-03-27 11:27:29,0.025s,PASSED
,,,,,,
Test Cases/Poll Test Cases/TC0261,Chrome 73.0.3683.86,Test filter by n days,2019-03-27 11:27:29,2019-03-27 11:28:15,45.086s,ERROR
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Polls""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.86,,2019-03-27 11:27:30,2019-03-27 11:28:13,43.740s,PASSED
"setText(findTestObject(""Page_KiboPush  Survey/input_example-text-input""), ""5"")",Chrome 73.0.3683.86,,2019-03-27 11:28:13,2019-03-27 11:28:13,0.102s,PASSED
delay(1),Chrome 73.0.3683.86,,2019-03-27 11:28:13,2019-03-27 11:28:14,1.004s,PASSED
driver = getWebDriver(),Chrome 73.0.3683.86,,2019-03-27 11:28:14,2019-03-27 11:28:14,0.000s,PASSED
"Table = driver.findElement(By.xpath(""//table/tbody""))",Chrome 73.0.3683.86,,2019-03-27 11:28:14,2019-03-27 11:28:14,0.059s,ERROR
,,,,,,
Test Cases/Poll Test Cases/TC0262,Chrome 73.0.3683.86,Test pagination (next page),2019-03-27 11:28:15,2019-03-27 11:28:59,44.415s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Polls""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.86,,2019-03-27 11:28:15,2019-03-27 11:28:49,33.890s,PASSED
delay(5),Chrome 73.0.3683.86,,2019-03-27 11:28:49,2019-03-27 11:28:54,5.003s,PASSED
date_page1 = getFirstRowDate(),Chrome 73.0.3683.86,,2019-03-27 11:28:54,2019-03-27 11:28:54,0.001s,PASSED
driver = getWebDriver(),Chrome 73.0.3683.86,,2019-03-27 11:28:54,2019-03-27 11:28:54,0.001s,PASSED
try,Chrome 73.0.3683.86,,2019-03-27 11:28:54,2019-03-27 11:28:54,0.061s,PASSED
"click(findTestObject(""Object Repository/Page_KiboPush  Dashboard/a_next""))",Chrome 73.0.3683.86,,2019-03-27 11:28:54,2019-03-27 11:28:54,0.078s,PASSED
delay(5),Chrome 73.0.3683.86,,2019-03-27 11:28:54,2019-03-27 11:28:59,5.003s,PASSED
date_page2 = getFirstRowDate(),Chrome 73.0.3683.86,,2019-03-27 11:28:59,2019-03-27 11:28:59,0.000s,PASSED
