Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
signup,Chrome 73.0.3683.86,,2019-04-12 11:10:29,2019-04-12 11:10:51,21.848s,PASSED
,,,,,,
Test Cases/SignUp Test Cases/TC0009,Chrome 73.0.3683.86,Test signup without entering any information,2019-04-12 11:10:30,2019-04-12 11:10:51,21.515s,PASSED
"openBrowser("""")",Chrome 73.0.3683.86,,2019-04-12 11:10:30,2019-04-12 11:10:32,2.184s,PASSED
maximizeWindow(),Chrome 73.0.3683.86,,2019-04-12 11:10:32,2019-04-12 11:10:32,0.123s,PASSED
"navigateToUrl(""https://kiboengage.cloudkibo.com/"")",Chrome 73.0.3683.86,,2019-04-12 11:10:32,2019-04-12 11:10:48,15.950s,PASSED
"navigateToUrl(""https://accounts.cloudkibo.com/?continue=https://kiboengage.cloudkibo.com"")",Chrome 73.0.3683.86,,2019-04-12 11:10:48,2019-04-12 11:10:49,0.519s,PASSED
"click(findTestObject(""Page_KiboPush/a_Sign Up (2)""))",Chrome 73.0.3683.86,,2019-04-12 11:10:49,2019-04-12 11:10:49,0.822s,PASSED
"click(findTestObject(""Page_KiboPush/a_Individual Account (9)""))",Chrome 73.0.3683.86,,2019-04-12 11:10:49,2019-04-12 11:10:51,1.396s,PASSED
"click(findTestObject(""Page_KiboPush/h3_Individual Sign Up (1)""))",Chrome 73.0.3683.86,,2019-04-12 11:10:51,2019-04-12 11:10:51,0.263s,PASSED
