Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Dashboard,Chrome 73.0.3683.86,,2019-04-17 13:00:31,2019-04-17 13:09:05,8m - 33.679s,FAILED
,,,,,,
Test Cases/Test cases x/Dashboard TestCases/TC11065,Chrome 73.0.3683.86,Test Total Pages link,2019-04-17 13:00:31,2019-04-17 13:01:55,1m - 24.304s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Dashboard""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.86,,2019-04-17 13:00:31,2019-04-17 13:01:55,1m - 24.127s,PASSED
,,,,,,
Test Cases/Test cases x/Dashboard TestCases/TC0103,Chrome 73.0.3683.86,Test change page,2019-04-17 13:01:55,2019-04-17 13:02:53,57.421s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Dashboard""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.86,,2019-04-17 13:01:55,2019-04-17 13:02:53,57.330s,PASSED
,,,,,,
Test Cases/Test cases x/Dashboard TestCases/TC11063,Chrome 73.0.3683.86,Test documentation link,2019-04-17 13:02:53,2019-04-17 13:03:38,45.439s,FAILED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Dashboard""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.86,,2019-04-17 13:02:53,2019-04-17 13:03:38,45.331s,FAILED
,,,,,,
Test Cases/Test cases x/Dashboard TestCases/TC11064,Chrome 73.0.3683.86,Test video link,2019-04-17 13:03:38,2019-04-17 13:04:28,50.143s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Dashboard""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.86,,2019-04-17 13:03:38,2019-04-17 13:04:28,50.049s,PASSED
,,,,,,
Test Cases/Test cases x/Dashboard TestCases/TC11069,Chrome 73.0.3683.86,Test Connected Pages link,2019-04-17 13:04:28,2019-04-17 13:05:07,38.492s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Dashboard""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.86,,2019-04-17 13:04:28,2019-04-17 13:05:07,38.427s,PASSED
,,,,,,
Test Cases/Test cases x/Dashboard TestCases/TC0104,Chrome 73.0.3683.86,Test subscribers link,2019-04-17 13:05:07,2019-04-17 13:05:50,43.256s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Dashboard""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.86,,2019-04-17 13:05:07,2019-04-17 13:05:50,43.164s,PASSED
,,,,,,
Test Cases/Test cases x/Dashboard TestCases/TC11070,Chrome 73.0.3683.86,Test Sequences link,2019-04-17 13:05:50,2019-04-17 13:06:59,1m - 8.668s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Dashboard""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.86,,2019-04-17 13:05:50,2019-04-17 13:06:59,1m - 8.596s,PASSED
,,,,,,
Test Cases/Test cases x/Dashboard TestCases/TC0105,Chrome 73.0.3683.86,Test unsubscribes link,2019-04-17 13:06:59,2019-04-17 13:08:14,1m - 15.504s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Dashboard""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.86,,2019-04-17 13:06:59,2019-04-17 13:08:14,1m - 15.401s,PASSED
,,,,,,
Test Cases/Test cases x/Dashboard TestCases/TC11068,Chrome 73.0.3683.86,Test Done button,2019-04-17 13:08:14,2019-04-17 13:09:04,50.170s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Dashboard""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.86,,2019-04-17 13:08:14,2019-04-17 13:09:04,50.096s,PASSED
