Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Header,Chrome 73.0.3683.75,,2019-03-14 19:39:27,2019-03-14 19:52:34,13m - 7.843s,FAILED
,,,,,,
Test Cases/Header TestCases/TC0088,Chrome 73.0.3683.75,Test view notification,2019-03-14 19:39:27,2019-03-14 19:39:58,31.075s,PASSED
"callTestCase(findTestCase(""Header TestCases/Login""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.75,,2019-03-14 19:39:27,2019-03-14 19:39:57,29.649s,PASSED
"click(findTestObject(""Object Repository/Page_KiboPush  Dashboard/span_m-nav__link-icon""))",Chrome 73.0.3683.75,,2019-03-14 19:39:57,2019-03-14 19:39:58,1.104s,PASSED
"click(findTestObject(""Object Repository/Page_KiboPush  Dashboard/span_No New""))",Chrome 73.0.3683.75,,2019-03-14 19:39:58,2019-03-14 19:39:58,0.067s,PASSED
,,,,,,
Test Cases/Header TestCases/TC0090,Chrome 73.0.3683.75,Test recycle icon dropdown,2019-03-14 19:39:58,2019-03-14 19:41:09,1m - 11.433s,PASSED
"callTestCase(findTestCase(""Header TestCases/Login""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.75,,2019-03-14 19:39:58,2019-03-14 19:41:09,1m - 11.036s,PASSED
"click(findTestObject(""Object Repository/Page_KiboPush  Dashboard/span_m-nav__link-icon (1)""))",Chrome 73.0.3683.75,,2019-03-14 19:41:09,2019-03-14 19:41:09,0.092s,PASSED
"click(findTestObject(""Object Repository/Page_KiboPush  Dashboard/span_Send New Broadcast""))",Chrome 73.0.3683.75,,2019-03-14 19:41:09,2019-03-14 19:41:09,0.114s,PASSED
"click(findTestObject(""Page_KiboPush  Broadcast/h3_Manage Broadcasts""))",Chrome 73.0.3683.75,,2019-03-14 19:41:09,2019-03-14 19:41:09,0.088s,PASSED
,,,,,,
Test Cases/Header TestCases/TC0091,Chrome 73.0.3683.75,Test create send new broadcasts link,2019-03-14 19:41:09,2019-03-14 19:42:06,56.799s,PASSED
"callTestCase(findTestCase(""Header TestCases/TC0090""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.75,,2019-03-14 19:41:09,2019-03-14 19:42:06,56.735s,PASSED
,,,,,,
Test Cases/Header TestCases/TC0092,Chrome 73.0.3683.75,Test send new poll link,2019-03-14 19:42:06,2019-03-14 19:43:28,1m - 21.675s,PASSED
"callTestCase(findTestCase(""Header TestCases/Login""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.75,,2019-03-14 19:42:06,2019-03-14 19:43:27,1m - 21.319s,PASSED
"click(findTestObject(""Object Repository/Page_KiboPush  Dashboard/span_m-nav__link-icon (1) (1)""))",Chrome 73.0.3683.75,,2019-03-14 19:43:27,2019-03-14 19:43:28,0.089s,PASSED
"click(findTestObject(""Object Repository/Page_KiboPush  Dashboard/span_Send New Poll""))",Chrome 73.0.3683.75,,2019-03-14 19:43:28,2019-03-14 19:43:28,0.120s,PASSED
"click(findTestObject(""Object Repository/Page_KiboPush  Dashboard/h3_Manage Polls""))",Chrome 73.0.3683.75,,2019-03-14 19:43:28,2019-03-14 19:43:28,0.067s,PASSED
,,,,,,
Test Cases/Header TestCases/TC0093,Chrome 73.0.3683.75,Test Send new survey link,2019-03-14 19:43:28,2019-03-14 19:44:52,1m - 24.697s,PASSED
"callTestCase(findTestCase(""Header TestCases/Login""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.75,,2019-03-14 19:43:28,2019-03-14 19:44:50,1m - 22.393s,PASSED
delay(2),Chrome 73.0.3683.75,,2019-03-14 19:44:50,2019-03-14 19:44:52,2.002s,PASSED
"click(findTestObject(""Object Repository/Page_KiboPush  Dashboard/span_m-nav__link-icon (2)""))",Chrome 73.0.3683.75,,2019-03-14 19:44:52,2019-03-14 19:44:52,0.066s,PASSED
"click(findTestObject(""Object Repository/Page_KiboPush  Dashboard/span_Send New Survey""))",Chrome 73.0.3683.75,,2019-03-14 19:44:52,2019-03-14 19:44:52,0.113s,PASSED
"click(findTestObject(""Object Repository/Page_KiboPush  Survey/h3_Manage Surveys""))",Chrome 73.0.3683.75,,2019-03-14 19:44:52,2019-03-14 19:44:52,0.058s,PASSED
,,,,,,
Test Cases/Header TestCases/TC0094,Chrome 73.0.3683.75,Test user profile pic,2019-03-14 19:44:52,2019-03-14 19:45:40,47.753s,PASSED
"callTestCase(findTestCase(""Header TestCases/Login""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.75,,2019-03-14 19:44:52,2019-03-14 19:45:40,47.541s,PASSED
"click(findTestObject(""Object Repository/Page_KiboPush  Dashboard/span_cloudkibo (2)""))",Chrome 73.0.3683.75,,2019-03-14 19:45:40,2019-03-14 19:45:40,0.090s,PASSED
"click(findTestObject(""Object Repository/Page_KiboPush  Dashboard/span_cloudkibo_1""))",Chrome 73.0.3683.75,,2019-03-14 19:45:40,2019-03-14 19:45:40,0.069s,PASSED
,,,,,,
Test Cases/Header TestCases/TC0095,Chrome 73.0.3683.75,Test profile dropdown,2019-03-14 19:45:40,2019-03-14 19:46:34,53.438s,PASSED
"callTestCase(findTestCase(""Header TestCases/Login""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.75,,2019-03-14 19:45:40,2019-03-14 19:46:33,53.188s,PASSED
"click(findTestObject(""Object Repository/Page_KiboPush  Dashboard/span_cloudkibo (2)""))",Chrome 73.0.3683.75,,2019-03-14 19:46:33,2019-03-14 19:46:34,0.091s,PASSED
"click(findTestObject(""Page_KiboPush  Dashboard/span_Individual Premium Accoun""))",Chrome 73.0.3683.75,,2019-03-14 19:46:34,2019-03-14 19:46:34,0.075s,PASSED
,,,,,,
Test Cases/Header TestCases/TC0096,Chrome 73.0.3683.75,Test setup wizard link,2019-03-14 19:46:34,2019-03-14 19:47:30,56.237s,FAILED
"callTestCase(findTestCase(""Header TestCases/Login""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.75,,2019-03-14 19:46:34,2019-03-14 19:47:29,55.496s,PASSED
